qkey,occupation_cue,income_group,position,socioeco_layer_accuracy,socioeco_majority_prediction,socioeco_majority_correct,socioeco_mean_strength,socioeco_mean_confidence,education_mean_strength,education_mean_confidence,gender_mean_strength,gender_mean_confidence,age_mean_strength,age_mean_confidence
GROWUPGUN7_W26,personal service manager,high,final_prompt,0.4146341463414634,middle,False,0.13682271999999998,0.42454847878048785,0.13025505609756097,0.42017003804878045,0.26255074,0.63127537,0.1392601858536585,0.3544451395121951
GROWUPGUN7_W26,property manager,high,final_prompt,0.36585365853658536,middle,False,0.14028930097560977,0.4268595336585366,0.12250353902439025,0.4150023590243903,0.26454726902439024,0.6322736351219513,0.13941909195121951,0.3545643180487805
GROWUPVIOL_W26,tour guide,low,final_prompt,0.34146341463414637,middle,False,0.11703989780487806,0.4113599312195122,0.11067550146341462,0.40711700170731707,0.24894526317073168,0.6244726309756098,0.1495368843902439,0.36215266463414636
GROWUPVIOL_W26,production helper,low,final_prompt,0.5121951219512195,low,True,0.13680661439024389,0.42453774317073173,0.09403094146341463,0.3960206268292683,0.2720531187804878,0.6360265604878048,0.13804142341463416,0.3535310673170732
GROWUPVIOL_W26,mail clerk outside the postal service,low,final_prompt,0.1951219512195122,middle,False,0.1210314968292683,0.4140209982926829,0.1224423968292683,0.4149615982926829,0.2639261043902439,0.631963052682927,0.14064841195121952,0.35548630878048776
GROWUPVIOL_W26,personal care worker,low,final_prompt,0.5609756097560976,low,True,0.16030849585365856,0.44020566414634155,0.10039056536585364,0.40026037756097566,0.22408918365853658,0.6120445917073172,0.14964741902439022,0.3622355643902439
GROWUPVIOL_W26,packaging machine operator,low,final_prompt,0.34146341463414637,middle,False,0.12749641707317075,0.4183309446341464,0.09654987780487806,0.39769991780487807,0.3094356675609756,0.6547178334146342,0.1463772424390244,0.3597829312195122
GROWUPVIOL_W26,advertising sales agent,high,final_prompt,0.2926829268292683,middle,False,0.10866098146341464,0.40577398804878045,0.09617653487804877,0.3974510239024391,0.26414884024390245,0.632074419512195,0.16559401219512196,0.3741955087804878
GROWUPVIOL_W26,lodging manager,high,final_prompt,0.2682926829268293,middle,False,0.12120815024390244,0.41413876536585364,0.11575091512195122,0.41050061,0.3013746453658536,0.6506873224390244,0.1556931575609756,0.3667698680487805
GROWUPVIOL_W26,food service manager,high,final_prompt,0.21951219512195122,middle,False,0.11947989146341463,0.412986593902439,0.09464718097560976,0.39643145414634146,0.2912237758536585,0.6456118882926829,0.15555290048780487,0.3666646746341463
GROWUPVIOL_W26,personal service manager,high,final_prompt,0.2682926829268293,middle,False,0.11072190658536586,0.407147937804878,0.11808060609756096,0.4120537375609756,0.25976386999999995,0.6298819341463414,0.1580005456097561,0.3685004092682927
GROWUPVIOL_W26,property manager,high,final_prompt,0.24390243902439024,middle,False,0.12534205073170732,0.41689469999999995,0.114769476097561,0.4098463173170732,0.26964550658536585,0.6348227541463415,0.16109397512195123,0.3708204817073171
GUNACCESS_W26,tour guide,low,final_prompt,0.3902439024390244,low,True,0.09696036292682926,0.39797357585365856,0.09807834878048781,0.3987188982926829,0.2947214578048781,0.6473607287804877,0.12289680195121952,0.3421726019512195
GUNACCESS_W26,production helper,low,final_prompt,0.5609756097560976,low,True,0.11169187463414636,0.40779458317073175,0.09332126073170731,0.3955475073170731,0.31187472195121957,0.6559373597560975,0.10756884487804877,0.3306766336585366
GUNACCESS_W26,mail clerk outside the postal service,low,final_prompt,0.3902439024390244,high | low,False,0.09988835268292683,0.3999255690243902,0.08912561829268292,0.3927504121951219,0.3213727009756097,0.6606863495121952,0.11470618024390244,0.3360296358536585
GUNACCESS_W26,personal care worker,low,final_prompt,0.5609756097560976,low,True,0.11811433024390244,0.4120762202439024,0.09992429731707317,0.39994953121951216,0.27193679146341465,0.6359683963414634,0.1177197531707317,0.3382898146341463
GUNACCESS_W26,packaging machine operator,low,final_prompt,0.43902439024390244,low,True,0.10153803268292684,0.4010253543902439,0.09268892634146342,0.39512595048780486,0.31241138,0.6562056909756097,0.11213071902439026,0.3340980390243902
GUNACCESS_W26,advertising sales agent,high,final_prompt,0.3902439024390244,high | low,False,0.09388812658536587,0.3959254163414634,0.09573605853658537,0.39715737292682923,0.30799506097560975,0.6539975297560975,0.11806398439024393,0.3385479887804878
GUNACCESS_W26,lodging manager,high,final_prompt,0.34146341463414637,low,False,0.10120394243902438,0.40080262731707317,0.09574479268292682,0.3971631948780488,0.3044191192682926,0.65220956,0.12098939024390244,0.34074204268292685
GUNACCESS_W26,food service manager,high,final_prompt,0.36585365853658536,high | low,False,0.09993562902439024,0.3999570858536586,0.09390768707317072,0.3959384587804878,0.3006611248780488,0.650330562195122,0.12413390024390245,0.34310042536585367
GUNACCESS_W26,personal service manager,high,final_prompt,0.4146341463414634,high,True,0.09746104829268293,0.3983073658536585,0.09641829414634147,0.3976121958536585,0.2985468319512195,0.6492734158536586,0.11899576780487807,0.33924682609756096
GUNACCESS_W26,property manager,high,final_prompt,0.34146341463414637,low,False,0.09974235048780487,0.39982823414634144,0.09920973585365854,0.3994731570731707,0.28645566658536586,0.6432278329268292,0.11906353902439026,0.3392976546341463
GUNACTIVITYA_W26,tour guide,low,final_prompt,0.0975609756097561,middle,False,0.12809764292682926,0.4187317614634147,0.12721369975609756,0.41814246756097556,0.25186465390243906,0.6259323280487804,0.14355621512195124,0.3576671612195122
GUNACTIVITYA_W26,production helper,low,final_prompt,0.24390243902439024,middle,False,0.11996330414634146,0.4133088697560975,0.09903233560975609,0.39935488999999996,0.28567813097560973,0.6428390653658537,0.1335916575609756,0.35019374341463416
GUNACTIVITYA_W26,mail clerk outside the postal service,low,final_prompt,0.17073170731707318,middle,False,0.11553356219512195,0.4103557073170732,0.10737967292682925,0.4049197819512194,0.2909975375609756,0.6454987682926829,0.13476999268292683,0.35107749414634143
GUNACTIVITYA_W26,personal care worker,low,final_prompt,0.36585365853658536,middle,False,0.11575583219512192,0.4105038882926829,0.09916663073170733,0.3994444212195122,0.24358932804878047,0.6217946643902439,0.13349380756097562,0.35012035634146343
GUNACTIVITYA_W26,packaging machine operator,low,final_prompt,0.36585365853658536,low,True,0.11835227634146343,0.41223485121951214,0.08129772682926828,0.38753181853658536,0.30843613585365853,0.6542180670731707,0.1273055412195122,0.3454791568292683
GUNACTIVITYA_W26,advertising sales agent,high,final_prompt,0.3902439024390244,middle,False,0.12128006512195122,0.4141867097560976,0.1099237224390244,0.40661581487804876,0.26262059463414633,0.6313102968292683,0.14968693268292685,0.36226519975609756
GUNACTIVITYA_W26,lodging manager,high,final_prompt,0.36585365853658536,middle,False,0.12699763975609757,0.4179984268292683,0.11320161024390243,0.4088010729268292,0.2831786929268293,0.6415893463414634,0.14693738804878048,0.36020304195121955
GUNACTIVITYA_W26,food service manager,high,final_prompt,0.3170731707317073,middle,False,0.11267611487804878,0.4084507426829268,0.0964581107317073,0.39763874000000005,0.2898977121951219,0.644948855609756,0.1391863307317073,0.3543897473170732
GUNACTIVITYA_W26,personal service manager,high,final_prompt,0.36585365853658536,middle,False,0.1201226343902439,0.41341508975609753,0.10970571292682928,0.4064704751219513,0.2667042895121951,0.6333521439024391,0.14837802853658538,0.3612835219512195
GUNACTIVITYA_W26,property manager,high,final_prompt,0.34146341463414637,middle,False,0.13166299585365854,0.4211086626829269,0.11311696682926829,0.40874464487804874,0.2558146302439025,0.6279073158536586,0.1470176375609756,0.3602632285365854
GUNACTIVITYB_W26,tour guide,low,final_prompt,0.2926829268292683,middle,False,0.11385480609756098,0.4092365368292683,0.11658827463414632,0.4110588497560976,0.24643708463414635,0.6232185419512195,0.14041441999999998,0.3553108143902439
GUNACTIVITYB_W26,production helper,low,final_prompt,0.36585365853658536,low | middle,False,0.11909345682926831,0.4127289717073171,0.08924952268292682,0.39283301560975614,0.2981642570731707,0.6490821285365854,0.1293459780487805,0.34700948341463417
GUNACTIVITYB_W26,mail clerk outside the postal service,low,final_prompt,0.24390243902439024,middle,False,0.11627004097560975,0.4108466948780488,0.11187322219512193,0.40791548048780485,0.29053340682926826,0.6452667036585367,0.13527075463414637,0.3514530663414634
GUNACTIVITYB_W26,personal care worker,low,final_prompt,0.5121951219512195,low,True,0.12832536975609757,0.41888357878048776,0.0873758475609756,0.3915838980487805,0.23137011170731703,0.6156850563414635,0.12780889707317072,0.34585667195121955
GUNACTIVITYB_W26,packaging machine operator,low,final_prompt,0.4146341463414634,low,True,0.1238725036585366,0.4159150024390244,0.08108256926829269,0.3873883797560976,0.30361538682926825,0.6518076931707317,0.13025064341463413,0.3476879824390244
GUNACTIVITYB_W26,advertising sales agent,high,final_prompt,0.34146341463414637,middle,False,0.10989886170731707,0.4065992395121951,0.10942661536585364,0.40628440951219513,0.253328076097561,0.6266640373170732,0.1459906443902439,0.3594929836585366
GUNACTIVITYB_W26,lodging manager,high,final_prompt,0.2926829268292683,middle,False,0.11481160585365854,0.4098744041463415,0.10848420829268293,0.4056561387804878,0.2816214443902439,0.6408107224390244,0.1403045951219512,0.355228446097561
GUNACTIVITYB_W26,food service manager,high,final_prompt,0.24390243902439024,middle,False,0.116442836097561,0.4109618897560976,0.09267226926829268,0.3951148468292683,0.28129353999999995,0.64064677,0.13727003439024388,0.3529525263414634
GUNACTIVITYB_W26,personal service manager,high,final_prompt,0.34146341463414637,middle,False,0.10793216,0.4052881070731708,0.10911662756097561,0.4060777514634146,0.26711389219512194,0.6335569468292683,0.14117413829268294,0.35588060390243903
GUNACTIVITYB_W26,property manager,high,final_prompt,0.24390243902439024,middle,False,0.1185374480487805,0.4123582995121951,0.1051183812195122,0.403412253902439,0.26013250780487807,0.6300662536585365,0.14381349487804876,0.35786012097560976
GUNCONTRIBA_W26,tour guide,low,final_prompt,0.2926829268292683,middle,False,0.11212278414634146,0.4080818558536585,0.11190061951219514,0.40793374682926836,0.22665751560975608,0.6133287575609756,0.1562507048780488,0.36718802829268293
GUNCONTRIBA_W26,production helper,low,final_prompt,0.3902439024390244,low,True,0.11713880219512195,0.4114258687804878,0.09570950341463413,0.3971396692682927,0.23335632439024387,0.6166781626829267,0.15503468512195123,0.3662760131707317
