qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein,available_groups,expected_groups
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7498291299614962,2,2
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.8893506877298937,2,2
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7545931364540689,2,2
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8941146942224665,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5388459272805942,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.42953257485651364,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6194753764776626,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.3677405342845055,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.1099698719901996,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.8690681319901995,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.1096760820147562,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.868774342014756,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5223845455789913,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.45603507022914497,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4388024474491135,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.3724529720992672,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.869543021293157,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.8655216800028533,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.8703294472903038,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.866308106,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.9028850426881696,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.8924201926881695,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.9158185904392122,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9053537404392121,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.587603842,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6487389219999999,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.587602186,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6487372659999999,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4084884780015801,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.2683907780015801,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4045442520589061,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.2644465520589061,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6095043610421698,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6115236810421698,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6286625400000001,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.63068186,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6231552940780738,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.48665735407807376,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6338059679716606,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4973080279716605,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.4004527499999129,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.714984462849996,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.400451846000049,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.7149835588501317,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7812560720000264,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.0191551721916006,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7812559519999298,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.0191550521915038,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5517587700004474,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5419135254196623,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5517579960002981,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.541912751419513,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4020644430884417,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.36929604276075734,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.49477352434599386,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5088413044866714,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.45109838451905815,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3135789391438625,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.45074139045973827,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.31322195308455036,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.3362855223719432,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.4851712023719434,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.4481662156152875,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.5970518956152877,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.0222561380035589,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7927079880035586,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0224194379979905,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7928712879979904,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7471412695203475,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7655287260638479,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.8159148057705913,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8343022623140917,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.44352813535688645,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.44640720535688644,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4756301732149076,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.47850924321490756,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.21633660923596623,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.19095031614663135,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.06424746576847973,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.0896337588578146,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.84611192399851,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.220425616203594,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.846115209999523,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.220428902204607,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.48594406571130666,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.47406081571130665,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6236915201523318,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6118082701523317,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.222408091961126,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.255238331961126,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.28734372686683585,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4485619868668359,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.0814074491524597,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.9508845799745022,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0821185311788146,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9515956620008572,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2814949978115211,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.4441490384414904,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.2978884391937196,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4605424798236889,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6702232319994597,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5892859219994597,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6702292079999467,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5892918979999467,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2807277659998296,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.20682641599982965,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.28012786199152684,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.20622651199152683,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6954499339988681,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.9421997845763043,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.695444214,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9421940645774363,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6958510052800809,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3466052152800809,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5153014948911449,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.16605570489114477,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2359571793479518,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7539898786520649,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4789504717842737,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.1598427017842736,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.43441590719536727,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.4542917116607036,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.44629806953654816,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4661738740018845,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5955131318478717,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6958224318478715,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5435906036469753,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6958067363515625,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.32878373649684145,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.2973663714968415,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.3426385047245131,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.31122113972451315,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7743993269821412,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5491457729528643,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.9949333755674057,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.701993510763526,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.42035445558559903,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.24764370049204004,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4996824013063759,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.32697164621281694,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.27788435200538775,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.28506210486498845,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.27750054098461874,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.2846782938442194,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2577238735770495,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.19645679099957422,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.2577259255775185,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.19645884300004324,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7014743246235331,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.33915746499171484,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5330339204921141,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.1707170608602958,2,2
