qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein
CARRYGUN_W26,gender,steered,6.0,Steered N=6,female,SEX,Male,Female,False,0.2929515114457395
CARRYGUN_W26,gender,steered,6.0,Steered N=6,female,SEX,Female,Female,True,0.2166506228893761
CARRYGUN_W26,gender,steered,8.0,Steered N=8,female,SEX,Male,Female,False,0.2966440369608202
CARRYGUN_W26,gender,steered,8.0,Steered N=8,female,SEX,Female,Female,True,0.2203431484044568
CARRYGUN_W26,gender,steered,10.0,Steered N=10,female,SEX,Male,Female,False,0.2977106153932253
CARRYGUN_W26,gender,steered,10.0,Steered N=10,female,SEX,Female,Female,True,0.22140972683686191
CARRYGUN_W26,gender,steered,12.0,Steered N=12,female,SEX,Male,Female,False,0.3007922008012766
CARRYGUN_W26,gender,steered,12.0,Steered N=12,female,SEX,Female,Female,True,0.22449131224491323
CARRYGUN_W26,gender,steered,14.0,Steered N=14,female,SEX,Male,Female,False,0.2996884747414361
CARRYGUN_W26,gender,steered,14.0,Steered N=14,female,SEX,Female,Female,True,0.22338758618507273
CARRYGUN_W26,gender,steered,16.0,Steered N=16,female,SEX,Male,Female,False,0.30084894
CARRYGUN_W26,gender,steered,16.0,Steered N=16,female,SEX,Female,Female,True,0.22454805144363663
CARRYGUN_W26,gender,steered,18.0,Steered N=18,female,SEX,Male,Female,False,0.3003975655813118
CARRYGUN_W26,gender,steered,18.0,Steered N=18,female,SEX,Female,Female,True,0.22409667702494843
CARRYGUN_W26,gender,steered,20.0,Steered N=20,female,SEX,Male,Female,False,0.30277221164215345
CARRYGUN_W26,gender,steered,20.0,Steered N=20,female,SEX,Female,Female,True,0.22647132308579007
CARRYGUN_W26,age,declared,,Declared,adult,AGE,30-49,30-49,True,0.9009490600009604
CARRYGUN_W26,age,declared,,Declared,adult,AGE,65+,30-49,False,0.8162504900009604
CARRYGUN_W26,age,steered,0.0,Neutral (N=0),adult,AGE,30-49,30-49,True,0.9009220399992496
CARRYGUN_W26,age,steered,0.0,Neutral (N=0),adult,AGE,65+,30-49,False,0.8162234699992496
CARRYGUN_W26,age,steered,2.0,Steered N=2,adult,AGE,30-49,30-49,True,0.4200381439482388
CARRYGUN_W26,age,steered,2.0,Steered N=2,adult,AGE,65+,30-49,False,0.5047367139482388
CARRYGUN_W26,age,steered,4.0,Steered N=4,adult,AGE,30-49,30-49,True,0.3373362895333347
CARRYGUN_W26,age,steered,4.0,Steered N=4,adult,AGE,65+,30-49,False,0.42203485953333475
CARRYGUN_W26,age,steered,6.0,Steered N=6,adult,AGE,30-49,30-49,True,0.30747930625429154
CARRYGUN_W26,age,steered,6.0,Steered N=6,adult,AGE,65+,30-49,False,0.39217787625429157
CARRYGUN_W26,age,steered,8.0,Steered N=8,adult,AGE,30-49,30-49,True,0.28960967809393245
CARRYGUN_W26,age,steered,8.0,Steered N=8,adult,AGE,65+,30-49,False,0.3743082480939325
CARRYGUN_W26,age,steered,10.0,Steered N=10,adult,AGE,30-49,30-49,True,0.27917225999999995
CARRYGUN_W26,age,steered,10.0,Steered N=10,adult,AGE,65+,30-49,False,0.36387083
CARRYGUN_W26,age,steered,12.0,Steered N=12,adult,AGE,30-49,30-49,True,0.27890275999999997
CARRYGUN_W26,age,steered,12.0,Steered N=12,adult,AGE,65+,30-49,False,0.35562617
CARRYGUN_W26,age,steered,14.0,Steered N=14,adult,AGE,30-49,30-49,True,0.2798442529207784
CARRYGUN_W26,age,steered,14.0,Steered N=14,adult,AGE,65+,30-49,False,0.34752207836179405
CARRYGUN_W26,age,steered,16.0,Steered N=16,adult,AGE,30-49,30-49,True,0.27792243530001687
CARRYGUN_W26,age,steered,16.0,Steered N=16,adult,AGE,65+,30-49,False,0.34466332804809197
CARRYGUN_W26,age,steered,18.0,Steered N=18,adult,AGE,30-49,30-49,True,0.2774091911646127
CARRYGUN_W26,age,steered,18.0,Steered N=18,adult,AGE,65+,30-49,False,0.34145281473253974
CARRYGUN_W26,age,steered,20.0,Steered N=20,adult,AGE,30-49,30-49,True,0.27528719813460395
CARRYGUN_W26,age,steered,20.0,Steered N=20,adult,AGE,65+,30-49,False,0.33977328624287184
CARRYGUN_W26,age,declared,,Declared,older_adult,AGE,30-49,65+,False,0.9009591199958243
CARRYGUN_W26,age,declared,,Declared,older_adult,AGE,65+,65+,True,0.8162605499958244
CARRYGUN_W26,age,steered,0.0,Neutral (N=0),older_adult,AGE,30-49,65+,False,0.9009220399992496
CARRYGUN_W26,age,steered,0.0,Neutral (N=0),older_adult,AGE,65+,65+,True,0.8162234699992496
CARRYGUN_W26,age,steered,2.0,Steered N=2,older_adult,AGE,30-49,65+,False,0.5290129156999002
CARRYGUN_W26,age,steered,2.0,Steered N=2,older_adult,AGE,65+,65+,True,0.6137114856999002
CARRYGUN_W26,age,steered,4.0,Steered N=4,older_adult,AGE,30-49,65+,False,0.6675460672582741
CARRYGUN_W26,age,steered,4.0,Steered N=4,older_adult,AGE,65+,65+,True,0.7522446372582742
CARRYGUN_W26,age,steered,6.0,Steered N=6,older_adult,AGE,30-49,65+,False,0.6987435059974059
CARRYGUN_W26,age,steered,6.0,Steered N=6,older_adult,AGE,65+,65+,True,0.7834420759974059
CARRYGUN_W26,age,steered,8.0,Steered N=8,older_adult,AGE,30-49,65+,False,0.7083489760934606
CARRYGUN_W26,age,steered,8.0,Steered N=8,older_adult,AGE,65+,65+,True,0.7930475460934606
CARRYGUN_W26,age,steered,10.0,Steered N=10,older_adult,AGE,30-49,65+,False,0.7116859483804908
CARRYGUN_W26,age,steered,10.0,Steered N=10,older_adult,AGE,65+,65+,True,0.7963845183804908
CARRYGUN_W26,age,steered,12.0,Steered N=12,older_adult,AGE,30-49,65+,False,0.7156510368346318
CARRYGUN_W26,age,steered,12.0,Steered N=12,older_adult,AGE,65+,65+,True,0.8003496068346319
CARRYGUN_W26,age,steered,14.0,Steered N=14,older_adult,AGE,30-49,65+,False,0.7153556430188364
CARRYGUN_W26,age,steered,14.0,Steered N=14,older_adult,AGE,65+,65+,True,0.8000542130188364
CARRYGUN_W26,age,steered,16.0,Steered N=16,older_adult,AGE,30-49,65+,False,0.7192459424048604
CARRYGUN_W26,age,steered,16.0,Steered N=16,older_adult,AGE,65+,65+,True,0.8039445124048604
CARRYGUN_W26,age,steered,18.0,Steered N=18,older_adult,AGE,30-49,65+,False,0.7184681885839579
CARRYGUN_W26,age,steered,18.0,Steered N=18,older_adult,AGE,65+,65+,True,0.8031667585839579
CARRYGUN_W26,age,steered,20.0,Steered N=20,older_adult,AGE,30-49,65+,False,0.7193527099999999
CARRYGUN_W26,age,steered,20.0,Steered N=20,older_adult,AGE,65+,65+,True,0.8040512799999999
CARRYGUN_W26,education,declared,,Declared,some schooling,EDUCATION,Less than high school,Less than high school,True,1.5805917499994684
CARRYGUN_W26,education,declared,,Declared,some schooling,EDUCATION,High school graduate,Less than high school,False,0.9409716599994684
CARRYGUN_W26,education,declared,,Declared,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.9177394299994683
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,Less than high school,Less than high school,True,1.5805344299992496
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,High school graduate,Less than high school,False,0.9409143399992496
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.9176821099992496
CARRYGUN_W26,education,steered,2.0,Steered N=2,some schooling,EDUCATION,Less than high school,Less than high school,True,0.26811485610702623
CARRYGUN_W26,education,steered,2.0,Steered N=2,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8670988961617657
CARRYGUN_W26,education,steered,2.0,Steered N=2,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8903311261617657
CARRYGUN_W26,education,steered,4.0,Steered N=4,some schooling,EDUCATION,Less than high school,Less than high school,True,0.25420458165764137
CARRYGUN_W26,education,steered,4.0,Steered N=4,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8762758526906094
CARRYGUN_W26,education,steered,4.0,Steered N=4,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8995080826906093
CARRYGUN_W26,education,steered,6.0,Steered N=6,some schooling,EDUCATION,Less than high school,Less than high school,True,0.24899079144908973
CARRYGUN_W26,education,steered,6.0,Steered N=6,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8673445223333563
CARRYGUN_W26,education,steered,6.0,Steered N=6,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8905767523333563
CARRYGUN_W26,education,steered,8.0,Steered N=8,some schooling,EDUCATION,Less than high school,Less than high school,True,0.2457656698101485
CARRYGUN_W26,education,steered,8.0,Steered N=8,some schooling,EDUCATION,High school graduate,Less than high school,False,0.865923706483916
CARRYGUN_W26,education,steered,8.0,Steered N=8,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.889155936483916
CARRYGUN_W26,education,steered,10.0,Steered N=10,some schooling,EDUCATION,Less than high school,Less than high school,True,0.2429065512057201
CARRYGUN_W26,education,steered,10.0,Steered N=10,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8595749020225714
CARRYGUN_W26,education,steered,10.0,Steered N=10,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8828071320225713
CARRYGUN_W26,education,steered,12.0,Steered N=12,some schooling,EDUCATION,Less than high school,Less than high school,True,0.24298591439555275
CARRYGUN_W26,education,steered,12.0,Steered N=12,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8576409140273943
CARRYGUN_W26,education,steered,12.0,Steered N=12,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8808731440273943
CARRYGUN_W26,education,steered,14.0,Steered N=14,some schooling,EDUCATION,Less than high school,Less than high school,True,0.2403409538788702
CARRYGUN_W26,education,steered,14.0,Steered N=14,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8527892596889319
CARRYGUN_W26,education,steered,14.0,Steered N=14,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8760214896889319
CARRYGUN_W26,education,steered,16.0,Steered N=16,some schooling,EDUCATION,Less than high school,Less than high school,True,0.23874718896065453
CARRYGUN_W26,education,steered,16.0,Steered N=16,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8522628782699098
CARRYGUN_W26,education,steered,16.0,Steered N=16,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8754951082699097
CARRYGUN_W26,education,steered,18.0,Steered N=18,some schooling,EDUCATION,Less than high school,Less than high school,True,0.23572697000000006
CARRYGUN_W26,education,steered,18.0,Steered N=18,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8448926600000001
CARRYGUN_W26,education,steered,18.0,Steered N=18,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.86812489
CARRYGUN_W26,education,steered,20.0,Steered N=20,some schooling,EDUCATION,Less than high school,Less than high school,True,0.23554809545569103
CARRYGUN_W26,education,steered,20.0,Steered N=20,some schooling,EDUCATION,High school graduate,Less than high school,False,0.8437145356940783
CARRYGUN_W26,education,steered,20.0,Steered N=20,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.8669467656940782
CARRYGUN_W26,education,declared,,Declared,high school,EDUCATION,Less than high school,High school graduate,False,1.5805955499994433
CARRYGUN_W26,education,declared,,Declared,high school,EDUCATION,High school graduate,High school graduate,True,0.9409754599994431
CARRYGUN_W26,education,declared,,Declared,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.9177432299994432
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),high school,EDUCATION,Less than high school,High school graduate,False,1.5805344299992496
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),high school,EDUCATION,High school graduate,High school graduate,True,0.9409143399992496
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.9176821099992496
CARRYGUN_W26,education,steered,2.0,Steered N=2,high school,EDUCATION,Less than high school,High school graduate,False,0.7941693542711978
CARRYGUN_W26,education,steered,2.0,Steered N=2,high school,EDUCATION,High school graduate,High school graduate,True,0.1545492642711976
CARRYGUN_W26,education,steered,2.0,Steered N=2,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.13131703427119767
CARRYGUN_W26,education,steered,4.0,Steered N=4,high school,EDUCATION,Less than high school,High school graduate,False,0.7564962064822655
CARRYGUN_W26,education,steered,4.0,Steered N=4,high school,EDUCATION,High school graduate,High school graduate,True,0.11687611648226529
CARRYGUN_W26,education,steered,4.0,Steered N=4,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.09684478372465138
CARRYGUN_W26,education,steered,6.0,Steered N=6,high school,EDUCATION,Less than high school,High school graduate,False,0.7579479353201541
CARRYGUN_W26,education,steered,6.0,Steered N=6,high school,EDUCATION,High school graduate,High school graduate,True,0.11832784532015392
CARRYGUN_W26,education,steered,6.0,Steered N=6,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.11428470993622086
CARRYGUN_W26,education,steered,8.0,Steered N=8,high school,EDUCATION,Less than high school,High school graduate,False,0.755451435245259
CARRYGUN_W26,education,steered,8.0,Steered N=8,high school,EDUCATION,High school graduate,High school graduate,True,0.11583134524525887
CARRYGUN_W26,education,steered,8.0,Steered N=8,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.12643581030075385
CARRYGUN_W26,education,steered,10.0,Steered N=10,high school,EDUCATION,Less than high school,High school graduate,False,0.75477547303336
CARRYGUN_W26,education,steered,10.0,Steered N=10,high school,EDUCATION,High school graduate,High school graduate,True,0.11515538303335987
CARRYGUN_W26,education,steered,10.0,Steered N=10,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.13260948601871453
CARRYGUN_W26,education,steered,12.0,Steered N=12,high school,EDUCATION,Less than high school,High school graduate,False,0.755028173023252
CARRYGUN_W26,education,steered,12.0,Steered N=12,high school,EDUCATION,High school graduate,High school graduate,True,0.11540808302325184
CARRYGUN_W26,education,steered,12.0,Steered N=12,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.13511900591833376
CARRYGUN_W26,education,steered,14.0,Steered N=14,high school,EDUCATION,Less than high school,High school graduate,False,0.7555342417492479
CARRYGUN_W26,education,steered,14.0,Steered N=14,high school,EDUCATION,High school graduate,High school graduate,True,0.11591415174924774
CARRYGUN_W26,education,steered,14.0,Steered N=14,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.13758095354503602
CARRYGUN_W26,education,steered,16.0,Steered N=16,high school,EDUCATION,Less than high school,High school graduate,False,0.7616090981900039
CARRYGUN_W26,education,steered,16.0,Steered N=16,high school,EDUCATION,High school graduate,High school graduate,True,0.12198900819000366
CARRYGUN_W26,education,steered,16.0,Steered N=16,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.13578884647288503
CARRYGUN_W26,education,steered,18.0,Steered N=18,high school,EDUCATION,Less than high school,High school graduate,False,0.758084491126249
CARRYGUN_W26,education,steered,18.0,Steered N=18,high school,EDUCATION,High school graduate,High school graduate,True,0.11846440112624883
CARRYGUN_W26,education,steered,18.0,Steered N=18,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.14029153213929096
CARRYGUN_W26,education,steered,20.0,Steered N=20,high school,EDUCATION,Less than high school,High school graduate,False,0.7575851353092701
CARRYGUN_W26,education,steered,20.0,Steered N=20,high school,EDUCATION,High school graduate,High school graduate,True,0.11796504530926988
CARRYGUN_W26,education,steered,20.0,Steered N=20,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.14039227071944763
CARRYGUN_W26,education,declared,,Declared,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,1.58051753
CARRYGUN_W26,education,declared,,Declared,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.94089744
CARRYGUN_W26,education,declared,,Declared,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.91766521
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,1.5805344299992496
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.9409143399992496
CARRYGUN_W26,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.9176821099992496
CARRYGUN_W26,education,steered,2.0,Steered N=2,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.22656991319210326
CARRYGUN_W26,education,steered,2.0,Steered N=2,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7949252847182935
CARRYGUN_W26,education,steered,2.0,Steered N=2,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8181575147182933
CARRYGUN_W26,education,steered,4.0,Steered N=4,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.26160358610722323
CARRYGUN_W26,education,steered,4.0,Steered N=4,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7918470153432722
CARRYGUN_W26,education,steered,4.0,Steered N=4,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.815079245343272
CARRYGUN_W26,education,steered,6.0,Steered N=6,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.2691761970221145
CARRYGUN_W26,education,steered,6.0,Steered N=6,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7876523772864179
CARRYGUN_W26,education,steered,6.0,Steered N=6,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8108846072864179
CARRYGUN_W26,education,steered,8.0,Steered N=8,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.2722171617899034
CARRYGUN_W26,education,steered,8.0,Steered N=8,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7848283109672922
CARRYGUN_W26,education,steered,8.0,Steered N=8,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8080605409672922
CARRYGUN_W26,education,steered,10.0,Steered N=10,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.2743076958531411
CARRYGUN_W26,education,steered,10.0,Steered N=10,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7843004254942042
CARRYGUN_W26,education,steered,10.0,Steered N=10,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8075326554942042
CARRYGUN_W26,education,steered,12.0,Steered N=12,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.27546128999999997
CARRYGUN_W26,education,steered,12.0,Steered N=12,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7910298600000001
CARRYGUN_W26,education,steered,12.0,Steered N=12,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8142620899999999
CARRYGUN_W26,education,steered,14.0,Steered N=14,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.27341192412894344
CARRYGUN_W26,education,steered,14.0,Steered N=14,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7821155344620985
CARRYGUN_W26,education,steered,14.0,Steered N=14,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8053477644620984
CARRYGUN_W26,education,steered,16.0,Steered N=16,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.27615551709190767
CARRYGUN_W26,education,steered,16.0,Steered N=16,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7868128572780226
CARRYGUN_W26,education,steered,16.0,Steered N=16,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8100450872780226
CARRYGUN_W26,education,steered,18.0,Steered N=18,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.27686953999999997
CARRYGUN_W26,education,steered,18.0,Steered N=18,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.78527533
CARRYGUN_W26,education,steered,18.0,Steered N=18,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.80850756
CARRYGUN_W26,education,steered,20.0,Steered N=20,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.27828347133956155
CARRYGUN_W26,education,steered,20.0,Steered N=20,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.7795206116152995
CARRYGUN_W26,education,steered,20.0,Steered N=20,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.8027528416152996
CARRYGUN_W26,socioeco,declared,,Declared,low,INCOME,"Less than $30,000","Less than $30,000",True,0.9137138300000001
CARRYGUN_W26,socioeco,declared,,Declared,low,INCOME,"$100,000 or more","Less than $30,000",False,1.20180729
CARRYGUN_W26,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"Less than $30,000","Less than $30,000",True,0.9136522199992496
CARRYGUN_W26,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"$100,000 or more","Less than $30,000",False,1.2017456799992496
CARRYGUN_W26,socioeco,steered,2.0,Steered N=2,low,INCOME,"Less than $30,000","Less than $30,000",True,0.628165289162149
CARRYGUN_W26,socioeco,steered,2.0,Steered N=2,low,INCOME,"$100,000 or more","Less than $30,000",False,0.34007182916214906
CARRYGUN_W26,socioeco,steered,4.0,Steered N=4,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6505585682142916
CARRYGUN_W26,socioeco,steered,4.0,Steered N=4,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3624651082142917
CARRYGUN_W26,socioeco,steered,6.0,Steered N=6,low,INCOME,"Less than $30,000","Less than $30,000",True,0.653230488660845
CARRYGUN_W26,socioeco,steered,6.0,Steered N=6,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3651370286608451
CARRYGUN_W26,socioeco,steered,8.0,Steered N=8,low,INCOME,"Less than $30,000","Less than $30,000",True,0.658150948562436
CARRYGUN_W26,socioeco,steered,8.0,Steered N=8,low,INCOME,"$100,000 or more","Less than $30,000",False,0.37005748856243603
CARRYGUN_W26,socioeco,steered,10.0,Steered N=10,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6588290686278166
CARRYGUN_W26,socioeco,steered,10.0,Steered N=10,low,INCOME,"$100,000 or more","Less than $30,000",False,0.37073560862781674
CARRYGUN_W26,socioeco,steered,12.0,Steered N=12,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6670354432305082
CARRYGUN_W26,socioeco,steered,12.0,Steered N=12,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3789419832305083
CARRYGUN_W26,socioeco,steered,14.0,Steered N=14,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6648822584278097
CARRYGUN_W26,socioeco,steered,14.0,Steered N=14,low,INCOME,"$100,000 or more","Less than $30,000",False,0.37678879842780977
CARRYGUN_W26,socioeco,steered,16.0,Steered N=16,low,INCOME,"Less than $30,000","Less than $30,000",True,0.65895861
CARRYGUN_W26,socioeco,steered,16.0,Steered N=16,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3708651500000001
CARRYGUN_W26,socioeco,steered,18.0,Steered N=18,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6701292424843048
CARRYGUN_W26,socioeco,steered,18.0,Steered N=18,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3820357824843049
CARRYGUN_W26,socioeco,steered,20.0,Steered N=20,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6682366399999998
CARRYGUN_W26,socioeco,steered,20.0,Steered N=20,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3801431799999999
CARRYGUN_W26,socioeco,declared,,Declared,high,INCOME,"Less than $30,000","$100,000 or more",False,0.9136528499925589
CARRYGUN_W26,socioeco,declared,,Declared,high,INCOME,"$100,000 or more","$100,000 or more",True,1.201746309992559
CARRYGUN_W26,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"Less than $30,000","$100,000 or more",False,0.9136522199992496
CARRYGUN_W26,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"$100,000 or more","$100,000 or more",True,1.2017456799992496
CARRYGUN_W26,socioeco,steered,2.0,Steered N=2,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5183713016049283
CARRYGUN_W26,socioeco,steered,2.0,Steered N=2,high,INCOME,"$100,000 or more","$100,000 or more",True,0.23027784160492829
CARRYGUN_W26,socioeco,steered,4.0,Steered N=4,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6042131896411911
CARRYGUN_W26,socioeco,steered,4.0,Steered N=4,high,INCOME,"$100,000 or more","$100,000 or more",True,0.31611972964119117
