qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein,available_groups,expected_groups
GROWUPGUN6_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8098073740980816,2,2
GROWUPGUN7_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.014729160000079,2,2
GROWUPGUN7_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.189691988103133,2,2
GROWUPGUN7_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0147314820000062,2,2
GROWUPGUN7_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.1896943101030601,2,2
GROWUPVIOL_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.612479538166145,2,2
GROWUPVIOL_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.563143488166145,2,2
GROWUPVIOL_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4788035419999999,2,2
GROWUPVIOL_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.44507146,2,2
GUNACCESS_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.4902845749028457,2,2
GUNACCESS_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.7367855526321443,2,2
GUNACCESS_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.490284568902846,2,2
GUNACCESS_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.7367855466321447,2,2
GUNACTIVITYA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2357864844379787,2,2
GUNACTIVITYA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.21905030005758208,2,2
GUNACTIVITYA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.17971704675058803,2,2
GUNACTIVITYA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.1629808623701914,2,2
GUNACTIVITYB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7659932964310227,2,2
GUNACTIVITYB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5278226254545587,2,2
GUNACTIVITYB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.8954207949487326,2,2
GUNACTIVITYB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6572501239722687,2,2
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.210599769887326,2,2
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.261551082010015,2,2
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.2107516379258636,2,2
GUNCONTRIBA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.2617029500485524,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6311451605854392,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5218318081613588,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.679961088950839,2,2
GUNCONTRIBC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.42822624675768195,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.1102908500004478,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.8693891100004477,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.1103239260003204,2,2
GUNCONTRIBE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8694221860003203,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5897581659073925,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5234086905575462,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5359434062998417,2,2
GUNCONTRIBF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.46959393094999535,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.4737991365242578,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.469777795233954,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.867342385341085,2,2
GUNFRIEND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.8633210440507812,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.6367477500005512,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.4873243400005511,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.6000573860736562,2,2
GUNIDENTITY_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.4506339760736564,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2043960651492071,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.1724190251492071,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.13375453396830347,2,2
GUNLOADED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.14477219003192818,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.40872681199954963,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.26862911199954964,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.40874065400020115,2,2
GUNLOADED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.26864295400020116,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4362998839412697,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.43042612394126967,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7524480803865305,2,2
GUNLOCKED1_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7465743203865306,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6361660740000368,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.49966813400003673,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6361648640000492,2,2
GUNLOCKED2_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4996669240000492,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.366162931794217,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.6806946446442999,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.4003141900011666,2,2
GUNRESPKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.7148459028512493,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7810982100009605,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.0189973101925345,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7812546640001232,2,2
GUNRESPKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.0191537641916972,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5517628420000313,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5419175974192463,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.55176613199999,2,2
GUNRESPNOKIDSA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.541920887419205,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.35457216992246576,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3218037695947814,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7094307175297758,2,2
GUNRESPNOKIDSB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6766623172020915,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.45212036852897275,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3146007071537763,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4524302285244681,2,2
GUNRESPNOKIDSC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.3149105671492719,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.9290332997186993,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.0779189797186994,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.4423579629171939,2,2
GUNRESPNOKIDSD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.5912436429171937,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.8919273825222049,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6623792325222048,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0209415300122962,2,2
GUNRESPNOKIDSE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.791393380012296,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.8179414678193905,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.8363289243628909,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.8179788698202208,2,2
GUNRESPNOKIDSF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8363663263637213,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4072989121017798,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.4101779821017798,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.41353621782378097,2,2
GUNSAFETYKIDS_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.41641528782378096,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7346282666043187,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7092419735149837,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.2886547204566507,2,2
GUNSAFE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.2632684273673158,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.8461947,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.220508392205084,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.8461947,2,2
GUNTYPEOWNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.220508392205084,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6947220059383752,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6828387559383752,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6984025859767229,2,2
NOCARRYGUN_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6865193359767229,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.11285389743127217,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.20920872316118466,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.311418060000089,2,2
REASONGUNA_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.47263632000008904,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6818604535731443,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5513375843951868,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6080116282417233,2,2
REASONGUNB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5813114859310373,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.538016809917069,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7006708505470384,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.564302479005539,2,2
REASONGUNC_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6169789318992929,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6543031258087272,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5733658158087271,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6270453568768735,2,2
REASONGUND_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5461080468768735,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.09072684600547154,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.16497727600547152,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.36258438085397704,2,2
REASONGUNE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.436834810853977,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6955061979999934,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.9422560485774296,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6955064500000017,2,2
SHOOTFREQ_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9422563005774378,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.3233357290345956,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.33946293903459557,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5398091243374041,2,2
WORRYB_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5559363343374042,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.2090004550006637,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5281082250006638,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.3427182020749295,2,2
WORRYD_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6618259720749297,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.30353994855959077,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.06700355639643528,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.49751599947557273,2,2
WORRYE_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.20155017852349674,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.1880985775140231,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.288407877514023,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.24732789121639392,2,2
WORRYF_W26,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.34763719121639386,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2192620313684573,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.2508239163684573,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.21500923880221887,2,2
BOYSF1B_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.24657112380221888,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.307744341177813,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.1194461416549846,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.3547855959740462,2,2
FAVORS_CPS_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.0618457311701666,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.2250570602451205,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.0317404879890997,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.225531978256301,2,2
FEM2_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.0322154060002804,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.07821096600571344,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.0853887188653141,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.10183655587665093,2,2
GIRLSF2C_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.10901430873625159,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.22724531390642655,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.16597823132895126,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.22444329484565517,2,2
GIRLSF2D_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.16317621226817988,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6689348716841206,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.22636248950650284,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5677145535838273,2,2
GOPDIRCT_W29,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.30442774147598367,2,2
