qkey,attribute,class_label,magnitude,n_options,ordinal_options,nonordinal_options,nonordinal_mass,top_is_nonordinal,top_mass_ge_0_9,near_uniform,low_entropy,entropy_nats,normalized_entropy,effective_options,top_mass,top_index
CARRYGUN_W26,age,adolescent,4.0,4,4,0,0.0,0,0,0,0,1.2147452035259987,0.8762534405353064,3.3694354346702196,0.50529814,2
CARRYGUN_W26,age,adolescent,6.0,4,4,0,0.0,0,0,0,0,1.216745040405634,0.8776960179097247,3.3761804981814176,0.5058381852919093,2
CARRYGUN_W26,age,adolescent,8.0,4,4,0,0.0,0,0,0,0,1.2235647523966982,0.8826154002446245,3.3992837660840327,0.5004448199911036,2
CARRYGUN_W26,age,adolescent,10.0,4,4,0,0.0,0,0,0,0,1.2251683210976172,0.8837721305508948,3.4047391239884544,0.5001379149958626,2
CARRYGUN_W26,age,adolescent,12.0,4,4,0,0.0,0,0,0,0,1.2269526187409747,0.8850592292316657,3.4108196150733767,0.49867465010602796,2
CARRYGUN_W26,age,adolescent,14.0,4,4,0,0.0,0,0,0,0,1.229756017184428,0.8870814537476686,3.4203949168952263,0.49620345496203455,2
CARRYGUN_W26,age,adolescent,16.0,4,4,0,0.0,0,0,0,0,1.233616773659688,0.8898664008581373,3.433625752801994,0.49307950013841,2
CARRYGUN_W26,age,adolescent,18.0,4,4,0,0.0,0,0,0,0,1.234486730601661,0.890493942141123,3.436614159065693,0.4922197303112108,2
CARRYGUN_W26,age,adolescent,20.0,4,4,0,0.0,0,0,0,0,1.2337578883737492,0.8899681936072237,3.4341103221074194,0.4931379649313796,2
CARRYGUN_W26,age,adult,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,age,adult,2.0,4,4,0,0.0,0,0,0,0,1.2558267643861887,0.9058875225977936,3.51073972938624,0.45355892732205366,2
CARRYGUN_W26,age,adult,4.0,4,4,0,0.0,0,0,0,0,1.1736253590758718,0.8465917427001447,3.2336947180862246,0.5506019220240769,2
CARRYGUN_W26,age,adult,6.0,4,4,0,0.0,0,0,0,0,1.1433598198989874,0.8247597710599838,3.137291411630434,0.5741859272255778,2
CARRYGUN_W26,age,adult,8.0,4,4,0,0.0,0,0,0,0,1.1324542922825265,0.8168930957547108,3.103263477036267,0.5813915641860844,2
CARRYGUN_W26,age,adult,10.0,4,4,0,0.0,0,0,0,0,1.126885350125595,0.8128759531383096,3.0860296139678463,0.58474529,2
CARRYGUN_W26,age,adult,12.0,4,4,0,0.0,0,0,0,0,1.1181424871584085,0.8065693106153436,3.0591664813963986,0.59029061,2
CARRYGUN_W26,age,adult,14.0,4,4,0,0.0,0,0,0,0,1.1106965065572525,0.8011981709714221,3.036472581141436,0.5948379540516204,2
CARRYGUN_W26,age,adult,16.0,4,4,0,0.0,0,0,0,0,1.1119788461914004,0.8021231834868824,3.040368867927804,0.5935927896796396,2
CARRYGUN_W26,age,adult,18.0,4,4,0,0.0,0,0,0,0,1.110092428195967,0.8007624205433547,3.0346388676696083,0.594629067838872,2
CARRYGUN_W26,age,adult,20.0,4,4,0,0.0,0,0,0,0,1.1123105646378337,0.8023624677657027,3.0413775816604836,0.5928405137136206,2
CARRYGUN_W26,age,older_adult,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,age,older_adult,2.0,4,4,0,0.0,0,0,0,0,1.2933527755258887,0.9329568176855881,3.6449869147113865,0.35528656644713436,1
CARRYGUN_W26,age,older_adult,4.0,4,4,0,0.0,0,0,0,0,1.2213290536405503,0.8810026844904164,3.3916924806720727,0.4461209921551603,1
CARRYGUN_W26,age,older_adult,6.0,4,4,0,0.0,0,0,0,0,1.1926137539366493,0.8602889742501872,3.295684066810163,0.4766458947664589,1
CARRYGUN_W26,age,older_adult,8.0,4,4,0,0.0,0,0,0,0,1.1796319189039772,0.85092455973855,3.253176549696475,0.4880320448803205,1
CARRYGUN_W26,age,older_adult,10.0,4,4,0,0.0,0,0,0,0,1.1730284938455153,0.8461611954461875,3.2317652140276354,0.49208746476262394,1
CARRYGUN_W26,age,older_adult,12.0,4,4,0,0.0,0,0,0,0,1.166327887400632,0.8413277296016966,3.210182815536098,0.49762471516626994,1
CARRYGUN_W26,age,older_adult,14.0,4,4,0,0.0,0,0,0,0,1.164870932633744,0.8402767588932022,3.20550912988146,0.5003338199799707,1
CARRYGUN_W26,age,older_adult,16.0,4,4,0,0.0,0,0,0,0,1.1587185203403865,0.8358387315406366,3.185848059627294,0.507303550146071,1
CARRYGUN_W26,age,older_adult,18.0,4,4,0,0.0,0,0,0,0,1.155725947872976,0.8336800468115195,3.17632842963442,0.5074526852235806,1
CARRYGUN_W26,age,older_adult,20.0,4,4,0,0.0,0,0,0,0,1.1570360395008432,0.8346250781588367,3.180492437938078,0.50716531,1
CARRYGUN_W26,education,some schooling,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,education,some schooling,2.0,4,4,0,0.0,0,0,0,0,1.271811648366535,0.917418179021609,3.567309422097297,0.3835866776717336,0
CARRYGUN_W26,education,some schooling,4.0,4,4,0,0.0,0,0,0,0,1.2754460444657243,0.9200398416360724,3.5802980261144315,0.3722638348905534,0
CARRYGUN_W26,education,some schooling,6.0,4,4,0,0.0,0,0,0,0,1.2770268943742331,0.9211801837977701,3.5859624160169288,0.3672078146883126,0
CARRYGUN_W26,education,some schooling,8.0,4,4,0,0.0,0,0,0,0,1.2786193534247547,0.9223289001852732,3.591677463603027,0.3651075955575317,0
CARRYGUN_W26,education,some schooling,10.0,4,4,0,0.0,0,0,0,0,1.2810033559927856,0.9240485945264556,3.600250246607883,0.363498974539959,0
CARRYGUN_W26,education,some schooling,12.0,4,4,0,0.0,0,0,0,0,1.2812845144066503,0.924251407451149,3.6012626295700603,0.3636019427279612,0
CARRYGUN_W26,education,some schooling,14.0,4,4,0,0.0,0,0,0,0,1.2820238291033486,0.9247847102744404,3.603926080401626,0.3610124780506239,0
CARRYGUN_W26,education,some schooling,16.0,4,4,0,0.0,0,0,0,0,1.2830472343749721,0.9255229411295359,3.607616245295877,0.360215975591361,0
CARRYGUN_W26,education,some schooling,18.0,4,4,0,0.0,0,0,0,0,1.2839301008296466,0.926159794657499,3.6108026950580157,0.35712883,0
CARRYGUN_W26,education,some schooling,20.0,4,4,0,0.0,0,0,0,0,1.2834999646870897,0.925849517017612,3.6092498922974654,0.356466297129326,0
CARRYGUN_W26,education,high school,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,education,high school,2.0,4,4,0,0.0,0,0,0,0,1.1647121022874913,0.8401621870167615,3.20500003818712,0.478090149561803,3
CARRYGUN_W26,education,high school,4.0,4,4,0,0.0,0,0,0,0,1.169270803850957,0.8434505950860137,3.219644030306344,0.4310596513788069,3
CARRYGUN_W26,education,high school,6.0,4,4,0,0.0,0,0,0,0,1.161722643069483,0.8380057480223811,3.1954331283474966,0.4230655526919666,3
CARRYGUN_W26,education,high school,8.0,4,4,0,0.0,0,0,0,0,1.1575917028237492,0.8350259045190168,3.1822602120327486,0.4157417524722526,3
CARRYGUN_W26,education,high school,10.0,4,4,0,0.0,0,0,0,0,1.1550005537649854,0.8331567855703755,3.1740251751911184,0.4123169335073227,3
CARRYGUN_W26,education,high school,12.0,4,4,0,0.0,0,0,0,0,1.1535835844859608,0.8321346582944051,3.1695308639294897,0.41118852355245905,3
CARRYGUN_W26,education,high school,14.0,4,4,0,0.0,0,0,0,0,1.152058468601371,0.8310345197326658,3.1647006463192637,0.4102105841021058,3
CARRYGUN_W26,education,high school,16.0,4,4,0,0.0,0,0,0,0,1.1496624958862967,0.8293061907555943,3.1571271864439847,0.41414406585855934,3
CARRYGUN_W26,education,high school,18.0,4,4,0,0.0,0,0,0,0,1.1493299189373114,0.8290662871980867,3.1560773732982614,0.41013041949347906,3
CARRYGUN_W26,education,high school,20.0,4,4,0,0.0,0,0,0,0,1.1495270247968088,0.8292084690211002,3.156699515953533,0.4098303722949112,3
CARRYGUN_W26,education,college and more,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,education,college and more,2.0,4,4,0,0.0,0,0,0,0,1.3078733426647,0.9434311927866174,3.6983003256642513,0.3555161171103224,2
CARRYGUN_W26,education,college and more,4.0,4,4,0,0.0,0,0,0,0,1.268168416740579,0.9147901429218208,3.5543365335592827,0.39783548204329033,2
CARRYGUN_W26,education,college and more,6.0,4,4,0,0.0,0,0,0,0,1.262641640541265,0.9108034166143941,3.5347466951921653,0.4048543640485437,2
CARRYGUN_W26,education,college and more,8.0,4,4,0,0.0,0,0,0,0,1.2596599670230189,0.9086525938152322,3.5242229315877127,0.40862353365505866,2
CARRYGUN_W26,education,college and more,10.0,4,4,0,0.0,0,0,0,0,1.2578013851620333,0.9073119103982673,3.5176789579121324,0.4105079117898418,2
CARRYGUN_W26,education,college and more,12.0,4,4,0,0.0,0,0,0,0,1.259028122911046,0.9081968146317533,3.521996875413411,0.40712583,2
CARRYGUN_W26,education,college and more,14.0,4,4,0,0.0,0,0,0,0,1.259389763275916,0.9084576830122447,3.5232708019862575,0.4099880581997612,2
CARRYGUN_W26,education,college and more,16.0,4,4,0,0.0,0,0,0,0,1.2572026017126714,0.9068799794417869,3.515573260463272,0.41023010410230104,2
CARRYGUN_W26,education,college and more,18.0,4,4,0,0.0,0,0,0,0,1.2574974447346485,0.9070926637246104,3.516609955531012,0.41064313,2
CARRYGUN_W26,education,college and more,20.0,4,4,0,0.0,0,0,0,0,1.2559026609957429,0.9059422704289056,3.511006192740432,0.4141678324250349,2
CARRYGUN_W26,socioeco,low,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,socioeco,low,2.0,4,4,0,0.0,0,0,1,0,1.3550644085908043,0.9774723511795448,3.8770106613847606,0.32841154343176915,0
CARRYGUN_W26,socioeco,low,4.0,4,4,0,0.0,0,0,1,0,1.3633403780625444,0.9834422012372587,3.9092298217586876,0.29785753489287675,0
CARRYGUN_W26,socioeco,low,6.0,4,4,0,0.0,0,0,1,0,1.353868095435423,0.9766093936512353,3.872375315742307,0.2911663641766727,0
CARRYGUN_W26,socioeco,low,8.0,4,4,0,0.0,0,0,1,0,1.3480179374832313,0.9723893967182132,3.849787444224366,0.2904065441918691,0
CARRYGUN_W26,socioeco,low,10.0,4,4,0,0.0,0,0,1,0,1.343765429371759,0.9693218605363326,3.833450952041965,0.29306723465336176,3
CARRYGUN_W26,socioeco,low,12.0,4,4,0,0.0,0,0,1,0,1.341255668254918,0.9675114505777914,3.8238419690689676,0.2903813516152541,0
CARRYGUN_W26,socioeco,low,14.0,4,4,0,0.0,0,0,1,0,1.3392195841674097,0.9660427263698509,3.8160642260389857,0.29272171414556575,3
CARRYGUN_W26,socioeco,low,16.0,4,4,0,0.0,0,0,1,0,1.338006817373545,0.9651679000502192,3.8114390352681777,0.29547817,3
CARRYGUN_W26,socioeco,low,18.0,4,4,0,0.0,0,0,1,0,1.3373881733602777,0.964721642725211,3.8090818405344593,0.29192825124215244,0
CARRYGUN_W26,socioeco,low,20.0,4,4,0,0.0,0,0,1,0,1.3358940181711731,0.9636438375843912,3.8033947309069203,0.29326418,1
CARRYGUN_W26,socioeco,mid,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,socioeco,mid,2.0,4,4,0,0.0,0,0,0,0,1.244434032779445,0.8976694039021795,3.4709697881996746,0.46299649611010507,1
CARRYGUN_W26,socioeco,mid,4.0,4,4,0,0.0,0,0,0,0,1.1478511419261483,0.827999575067794,3.15141368775853,0.5666165230015043,1
CARRYGUN_W26,socioeco,mid,6.0,4,4,0,0.0,0,0,0,0,1.1123088621045354,0.8023612396475296,3.041372403618286,0.5952395919047919,1
CARRYGUN_W26,socioeco,mid,8.0,4,4,0,0.0,0,0,0,0,1.1021451361754986,0.7950296611501415,3.0106172861056733,0.6036308637821481,1
CARRYGUN_W26,socioeco,mid,10.0,4,4,0,0.0,0,0,0,0,1.0948918473754194,0.7897975192591368,2.9888594129223938,0.6090774621815493,1
CARRYGUN_W26,socioeco,mid,12.0,4,4,0,0.0,0,0,0,0,1.0910406323189261,0.7870194548274368,2.977370809291021,0.6119057144762285,1
CARRYGUN_W26,socioeco,mid,14.0,4,4,0,0.0,0,0,0,0,1.0899707867463575,0.786247724376406,2.9741871856093125,0.6130091377398172,1
CARRYGUN_W26,socioeco,mid,16.0,4,4,0,0.0,0,0,0,0,1.0909888342541243,0.7869820904218282,2.977216591239035,0.6123734577525309,1
CARRYGUN_W26,socioeco,mid,18.0,4,4,0,0.0,0,0,0,0,1.088532362943711,0.7852101209330186,2.9699121193836295,0.614264639286768,1
CARRYGUN_W26,socioeco,mid,20.0,4,4,0,0.0,0,0,0,0,1.0845546943458937,0.7823408395528332,2.9581222568358743,0.6168496414945107,1
CARRYGUN_W26,socioeco,high,0.0,4,4,0,0.0,0,1,0,1,0.0003419399188046008,0.0002466575125706862,1.0003419983869226,0.9999716399997165,3
CARRYGUN_W26,socioeco,high,2.0,4,4,0,0.0,0,0,1,0,1.3333407592564248,0.9618020505971847,3.793696066273798,0.32275743613787183,3
CARRYGUN_W26,socioeco,high,4.0,4,4,0,0.0,0,0,1,0,1.3282955314874485,0.958162688055956,3.7746042074189172,0.3617295227654096,2
CARRYGUN_W26,socioeco,high,6.0,4,4,0,0.0,0,0,0,0,1.3008175046037638,0.9383414814967032,3.672297560992544,0.4051293237948271,2
CARRYGUN_W26,socioeco,high,8.0,4,4,0,0.0,0,0,0,0,1.2834612629866147,0.9258215996419373,3.6091102108921653,0.42900609574036574,2
CARRYGUN_W26,socioeco,high,10.0,4,4,0,0.0,0,0,0,0,1.2704328905808426,0.9164236155116064,3.5623943555793387,0.44312265556877345,2
CARRYGUN_W26,socioeco,high,12.0,4,4,0,0.0,0,0,0,0,1.2639996127027462,0.9117829864659112,3.539550043470596,0.4503061890061238,2
CARRYGUN_W26,socioeco,high,14.0,4,4,0,0.0,0,0,0,0,1.2587756642116004,0.9080147041748935,3.521107828891279,0.4566278591325572,2
CARRYGUN_W26,socioeco,high,16.0,4,4,0,0.0,0,0,0,0,1.2542197788289142,0.9047283275506636,3.505102551990218,0.4619522353804777,2
CARRYGUN_W26,socioeco,high,18.0,4,4,0,0.0,0,0,0,0,1.2528450155221553,0.9037366454481349,3.500287176374578,0.46226757075464864,2
CARRYGUN_W26,socioeco,high,20.0,4,4,0,0.0,0,0,0,0,1.248975128126052,0.9009451117705565,3.486767635570678,0.46748422130063116,2
GROWUPGUN2A_W26,gender,male,0.0,2,2,0,0.0,0,1,0,1,0.04123123447517093,0.059484097507059165,1.0420930455260524,0.9930961600690384,0
GROWUPGUN2A_W26,gender,male,2.0,2,2,0,0.0,0,0,1,0,0.6822505266353311,0.984279451420676,1.9783249991109348,0.5736784127896476,0
GROWUPGUN2A_W26,gender,male,4.0,2,2,0,0.0,0,0,1,0,0.6918594746945415,0.9981422331338583,1.997426245744065,0.52536881,0
GROWUPGUN2A_W26,gender,male,6.0,2,2,0,0.0,0,0,1,0,0.691361489555951,0.9974237924439774,1.9964318047872138,0.5298716241038512,0
GROWUPGUN2A_W26,gender,male,8.0,2,2,0,0.0,0,0,1,0,0.690018813711275,0.995486720661342,1.993753042784335,0.5395291238141262,0
GROWUPGUN2A_W26,gender,male,10.0,2,2,0,0.0,0,0,1,0,0.6897138654797899,0.9950467733600504,1.9931451440134582,0.54140884,0
GROWUPGUN2A_W26,gender,male,12.0,2,2,0,0.0,0,0,1,0,0.6895414871254701,0.9947980839631169,1.9928015985443648,0.5424344062730322,0
GROWUPGUN2A_W26,gender,male,14.0,2,2,0,0.0,0,0,1,0,0.6888621761315676,0.9938180453609923,1.9914483262082354,0.5462540836123775,0
GROWUPGUN2A_W26,gender,male,16.0,2,2,0,0.0,0,0,1,0,0.6884368098857758,0.9932043715876269,1.9906014114472739,0.5484921135452365,0
GROWUPGUN2A_W26,gender,male,18.0,2,2,0,0.0,0,0,1,0,0.6882347172199008,0.992912813500769,1.9901991661481213,0.5495197635144071,0
GROWUPGUN2A_W26,gender,male,20.0,2,2,0,0.0,0,0,1,0,0.687565088017193,0.991946742770788,1.988866916773589,0.5527811434165657,0
GROWUPGUN2A_W26,gender,female,0.0,2,2,0,0.0,0,1,0,1,0.04123123447517093,0.059484097507059165,1.0420930455260524,0.9930961600690384,0
GROWUPGUN2A_W26,gender,female,2.0,2,2,0,0.0,0,0,1,0,0.6920497526584162,0.9984167462087308,1.9978063481044999,0.5234203585947785,1
GROWUPGUN2A_W26,gender,female,4.0,2,2,0,0.0,0,0,1,0,0.678916239770894,0.9794690922964512,1.9717396808239476,0.5841525550491533,1
GROWUPGUN2A_W26,gender,female,6.0,2,2,0,0.0,0,0,1,0,0.6747970026690866,0.9735262893574279,1.9636343229820146,0.5954925578647767,1
GROWUPGUN2A_W26,gender,female,8.0,2,2,0,0.0,0,0,1,0,0.6751591708415838,0.9740487875838575,1.9643456176325889,0.5945512878365387,1
GROWUPGUN2A_W26,gender,female,10.0,2,2,0,0.0,0,0,1,0,0.675696045469,0.9748233339464099,1.9654005081007975,0.5931380222058593,1
GROWUPGUN2A_W26,gender,female,12.0,2,2,0,0.0,0,0,1,0,0.6755179469737218,0.9745663921304822,1.9650505043961775,0.59360927,1
GROWUPGUN2A_W26,gender,female,14.0,2,2,0,0.0,0,0,1,0,0.675696045469,0.9748233339464099,1.9654005081007975,0.5931380222058593,1
GROWUPGUN2A_W26,gender,female,16.0,2,2,0,0.0,0,0,1,0,0.6760496831241509,0.9753335252377677,1.9660956706384949,0.5921949877658497,1
GROWUPGUN2A_W26,gender,female,18.0,2,2,0,0.0,0,0,1,0,0.6758732912248384,0.9750790455193765,1.9657488978737734,0.5926665944400044,1
GROWUPGUN2A_W26,gender,female,20.0,2,2,0,0.0,0,0,1,0,0.6777662055609686,0.9778099436449391,1.9694734161286729,0.5874698623759042,1
GROWUPGUN2A_W26,age,child,0.0,2,2,0,0.0,0,1,0,1,0.04123123447517093,0.059484097507059165,1.0420930455260524,0.9930961600690384,0
GROWUPGUN2A_W26,age,child,2.0,2,2,0,0.0,0,0,1,0,0.6926591376995629,0.999295902985585,1.9990241524263253,0.5156199145314025,1
GROWUPGUN2A_W26,age,child,4.0,2,2,0,0.0,0,0,1,0,0.6828106237469154,0.9850875007459747,1.9794333635956096,0.57176661,1
GROWUPGUN2A_W26,age,child,6.0,2,2,0,0.0,0,0,1,0,0.6813836320987844,0.9830287869718262,1.9766107431246223,0.5765419772962593,1
GROWUPGUN2A_W26,age,child,8.0,2,2,0,0.0,0,0,1,0,0.6801781207328848,0.9812896017025075,1.9742293520932015,0.5803520274105609,1
GROWUPGUN2A_W26,age,child,10.0,2,2,0,0.0,0,0,1,0,0.6772603121914385,0.9770800937894994,1.9684773245652902,0.5888891376666742,1
GROWUPGUN2A_W26,age,child,12.0,2,2,0,0.0,0,0,1,0,0.677933105438927,0.9780507292711949,1.969802148433395,0.58699644,1
GROWUPGUN2A_W26,age,child,14.0,2,2,0,0.0,0,0,1,0,0.6782642963813642,0.9785285368014363,1.9704546371065546,0.5860491224185262,1
GROWUPGUN2A_W26,age,child,16.0,2,2,0,0.0,0,0,1,0,0.6770899479503669,0.9768343101437608,1.9681419949847199,0.58936191,1
GROWUPGUN2A_W26,age,child,18.0,2,2,0,0.0,0,0,1,0,0.6775984536477547,0.9775679287916459,1.9691430609047287,0.58794308,1
GROWUPGUN2A_W26,age,child,20.0,2,2,0,0.0,0,0,1,0,0.6780991437534584,0.9782902719241667,1.9701292382160476,0.5865228375956851,1
GROWUPGUN2A_W26,age,adolescent,0.0,2,2,0,0.0,0,1,0,1,0.04123123447517093,0.059484097507059165,1.0420930455260524,0.9930961600690384,0
GROWUPGUN2A_W26,age,adolescent,2.0,2,2,0,0.0,0,0,1,0,0.677933105438927,0.9780507292711949,1.969802148433395,0.58699644,0
GROWUPGUN2A_W26,age,adolescent,4.0,2,2,0,0.0,0,0,1,0,0.6846578431722001,0.9877524750502668,1.9830931905669598,0.56505877,0
GROWUPGUN2A_W26,age,adolescent,6.0,2,2,0,0.0,0,0,1,0,0.6866069368763592,0.990564422871485,1.9869621943200317,0.5571225565726466,0
GROWUPGUN2A_W26,age,adolescent,8.0,2,2,0,0.0,0,0,1,0,0.6867307748570197,0.9907430833120576,1.9872082709423264,0.5565803433025897,0
GROWUPGUN2A_W26,age,adolescent,10.0,2,2,0,0.0,0,0,1,0,0.6865757942813093,0.9905194936040461,1.9869003161245633,0.5572580965645142,0
GROWUPGUN2A_W26,age,adolescent,12.0,2,2,0,0.0,0,0,1,0,0.6873975980000179,0.991705105753611,1.9885338293147305,0.5535656366069691,0
GROWUPGUN2A_W26,age,adolescent,14.0,2,2,0,0.0,0,0,1,0,0.6867717952380743,0.9908022632123804,1.9872897886547678,0.55639958,0
GROWUPGUN2A_W26,age,adolescent,16.0,2,2,0,0.0,0,0,1,0,0.6878180105767615,0.9923116328932065,1.9893700097039146,0.551573716905577,0
GROWUPGUN2A_W26,age,adolescent,18.0,2,2,0,0.0,0,0,1,0,0.6868805532233879,0.9909591678184495,1.9875059340419716,0.555917466644952,0
GROWUPGUN2A_W26,age,adolescent,20.0,2,2,0,0.0,0,0,1,0,0.6872539789511237,0.9914979072639942,1.9882482584846668,0.5542292166268765,0
GROWUPGUN2A_W26,age,adult,0.0,2,2,0,0.0,0,1,0,1,0.04123123447517093,0.059484097507059165,1.0420930455260524,0.9930961600690384,0
GROWUPGUN2A_W26,age,adult,2.0,2,2,0,0.0,0,0,0,0,0.6471568944032275,0.9336500422326389,1.9101024787274434,0.65046728,0
GROWUPGUN2A_W26,age,adult,4.0,2,2,0,0.0,0,0,1,0,0.6903279833166267,0.9959327581177765,1.9943695459228465,0.53752697,0
