qkey,attribute,class_label,magnitude,n_options,ordinal_options,nonordinal_options,nonordinal_mass,top_is_nonordinal,top_mass_ge_0_9,near_uniform,low_entropy,entropy_nats,normalized_entropy,effective_options,top_mass,top_index
CARRYGUN_W26,education,some schooling,6.0,4,4,0,0.0,0,1,0,1,3.438993319101123e-06,2.4807093035587336e-06,1.0000034389992325,0.9999997899999937,3
CARRYGUN_W26,education,some schooling,8.0,4,4,0,0.0,0,1,0,1,3.898230430449755e-06,2.8119788551261554e-06,1.0000038982380286,0.99999976,3
CARRYGUN_W26,education,some schooling,10.0,4,4,0,0.0,0,1,0,1,5.941279929586319e-06,4.285727545473656e-06,1.000005941297579,0.9999996300000037,3
CARRYGUN_W26,education,some schooling,12.0,4,4,0,0.0,0,1,0,1,9.36172611302251e-06,6.753057918709143e-06,1.0000093617699342,0.9999994099999941,3
CARRYGUN_W26,education,some schooling,14.0,4,4,0,0.0,0,1,0,1,2.4869557209629164e-05,1.793959342771818e-05,1.0000248698664596,0.9999983699999349,3
CARRYGUN_W26,education,some schooling,16.0,4,4,0,0.0,0,1,0,1,0.00010686916768682738,7.708980912285846e-05,1.0001068748783997,0.9999922300001554,3
CARRYGUN_W26,education,some schooling,18.0,4,4,0,0.0,0,1,0,1,0.0003764085316183285,0.00027152136095702956,1.000376479382199,0.9999691700021581,3
CARRYGUN_W26,education,some schooling,20.0,4,4,0,0.0,0,1,0,1,0.0021706423554346027,0.00156578748086452,1.0021729999050426,0.99978536,3
CARRYGUN_W26,education,high school,0.0,4,4,0,0.0,0,1,0,1,2.3494272239694035e-06,1.6947535024750912e-06,1.000002349429984,0.9999998600000028,3
CARRYGUN_W26,education,high school,2.0,4,4,0,0.0,0,1,0,1,1.3872991852513078e-06,1.0007248273956806e-06,1.0000013873001476,0.9999999199999968,3
CARRYGUN_W26,education,high school,4.0,4,4,0,0.0,0,1,0,1,8.905620983845108e-07,6.424047614715014e-07,1.0000008905624949,0.9999999500000024,3
CARRYGUN_W26,education,high school,6.0,4,4,0,0.0,0,1,0,1,7.213754272829154e-07,5.203623757801095e-07,1.0000007213756874,0.9999999600000016,3
CARRYGUN_W26,education,high school,8.0,4,4,0,0.0,0,1,0,1,7.213754272829154e-07,5.203623757801095e-07,1.0000007213756874,0.9999999600000016,3
CARRYGUN_W26,education,high school,10.0,4,4,0,0.0,0,1,0,1,1.938524682117582e-06,1.3983499727659448e-06,1.000001938526561,0.9999998899999989,3
CARRYGUN_W26,education,high school,12.0,4,4,0,0.0,0,1,0,1,6.648792169365165e-06,4.796089745322249e-06,1.0000066488142727,0.9999995900000206,3
CARRYGUN_W26,education,high school,14.0,4,4,0,0.0,0,1,0,1,2.8176083952677454e-05,2.0324748295099435e-05,1.0000281764809023,0.9999980600000582,3
CARRYGUN_W26,education,high school,16.0,4,4,0,0.0,0,1,0,1,0.00017135189523306415,0.00012360426474983344,1.0001713665768077,0.9999862299991737,3
CARRYGUN_W26,education,high school,18.0,4,4,0,0.0,0,1,0,1,0.0017871300129623164,0.0012891418035622813,1.0017887278815285,0.999816260018374,3
CARRYGUN_W26,education,high school,20.0,4,4,0,0.0,0,1,0,1,0.019572207983797222,0.014118363698735816,1.0197649993767506,0.9971735799152074,3
CARRYGUN_W26,education,college and more,0.0,4,4,0,0.0,0,1,0,1,2.3494272239694035e-06,1.6947535024750912e-06,1.000002349429984,0.9999998600000028,3
CARRYGUN_W26,education,college and more,2.0,4,4,0,0.0,0,1,0,1,2.6636946105137405e-06,1.9214495025154163e-06,1.000002663698158,0.9999998400000064,3
CARRYGUN_W26,education,college and more,4.0,4,4,0,0.0,0,1,0,1,3.1304860642870482e-06,2.2581683602594668e-06,1.0000031304909642,0.9999998099999905,3
CARRYGUN_W26,education,college and more,6.0,4,4,0,0.0,0,1,0,1,4.955875181525074e-06,3.574908273825458e-06,1.000004955887462,0.9999996899999845,3
CARRYGUN_W26,education,college and more,8.0,4,4,0,0.0,0,1,0,1,1.1239267874678604e-05,8.107418013010732e-06,1.0000112393310354,0.9999992600000148,3
CARRYGUN_W26,education,college and more,10.0,4,4,0,0.0,0,1,0,1,3.2725093816574005e-05,2.36061652808987e-05,1.0000327256292882,0.9999976800001391,3
CARRYGUN_W26,education,college and more,12.0,4,4,0,0.0,0,1,0,1,0.00011619193147573963,8.381476166567992e-05,1.0001161986820197,0.9999908599996344,3
CARRYGUN_W26,education,college and more,14.0,4,4,0,0.0,0,1,0,1,0.0005720592534364786,0.0004126535240137252,1.000572222910537,0.999947719997386,3
CARRYGUN_W26,education,college and more,16.0,4,4,0,0.0,0,1,0,1,0.004271719945106389,0.0030813945904357314,1.0042808567460701,0.9995073399852202,3
CARRYGUN_W26,education,college and more,18.0,4,4,0,0.0,0,1,0,1,0.033036499152078715,0.023830796747518205,1.0335882636480684,0.9947447495270274,3
CARRYGUN_W26,education,college and more,20.0,4,4,0,0.0,0,1,0,1,0.1340122634859107,0.09666941397471424,1.1434068417123606,0.9705179917689205,3
CARRYGUN_W26,socioeco,low,0.0,4,4,0,0.0,0,1,0,1,2.3494272239694035e-06,1.6947535024750912e-06,1.000002349429984,0.9999998600000028,3
CARRYGUN_W26,socioeco,low,2.0,4,4,0,0.0,0,1,0,1,2.191245051136174e-06,1.5806491843233208e-06,1.000002191247452,0.9999998700000013,3
CARRYGUN_W26,socioeco,low,4.0,4,4,0,0.0,0,1,0,1,1.7118095922777892e-06,1.2348096048626625e-06,1.0000017118110573,0.999999899999998,3
CARRYGUN_W26,socioeco,low,6.0,4,4,0,0.0,0,1,0,1,1.55011109472146e-06,1.1181687945908064e-06,1.000001550112296,0.9999999099999973,3
CARRYGUN_W26,socioeco,low,8.0,4,4,0,0.0,0,1,0,1,2.191245051136174e-06,1.5806491843233208e-06,1.000002191247452,0.9999998700000013,3
CARRYGUN_W26,socioeco,low,10.0,4,4,0,0.0,0,1,0,1,1.8725064134098383e-06,1.3507278583295766e-06,1.0000018725081665,0.9999998899999989,3
CARRYGUN_W26,socioeco,low,12.0,4,4,0,0.0,0,1,0,1,2.0667132021143226e-06,1.4908184438150416e-06,1.0000020667153378,0.99999988,3
CARRYGUN_W26,socioeco,low,14.0,4,4,0,0.0,0,1,0,1,2.7378407769601224e-06,1.9749346558319777e-06,1.0000027378445249,0.9999998400000064,3
CARRYGUN_W26,socioeco,low,16.0,4,4,0,0.0,0,1,0,1,5.102808806089061e-06,3.68089847957461e-06,1.0000051028218255,0.9999996900000216,3
CARRYGUN_W26,socioeco,low,18.0,4,4,0,0.0,0,1,0,1,8.469058587569827e-06,6.109134412642539e-06,1.0000084690944502,0.9999994700000265,3
CARRYGUN_W26,socioeco,low,20.0,4,4,0,0.0,0,1,0,1,2.2078605395609295e-05,1.592634725699492e-05,1.0000220788491299,0.9999985300000589,3
CARRYGUN_W26,socioeco,mid,0.0,4,4,0,0.0,0,1,0,1,2.3494272239694035e-06,1.6947535024750912e-06,1.000002349429984,0.9999998600000028,3
CARRYGUN_W26,socioeco,mid,2.0,4,4,0,0.0,0,1,0,1,3.324692847735917e-06,2.3982589419538065e-06,1.0000033246983746,0.999999799999992,3
CARRYGUN_W26,socioeco,mid,4.0,4,4,0,0.0,0,1,0,1,4.092437197122662e-06,2.952069424719197e-06,1.000004092445571,0.9999997500000024,3
CARRYGUN_W26,socioeco,mid,6.0,4,4,0,0.0,0,1,0,1,6.714033461126151e-06,4.84315138936463e-06,1.0000067140560003,0.9999995800000251,3
CARRYGUN_W26,socioeco,mid,8.0,4,4,0,0.0,0,1,0,1,7.950520665264723e-06,5.735088368131319e-06,1.0000079505522708,0.99999950000001,3
CARRYGUN_W26,socioeco,mid,10.0,4,4,0,0.0,0,1,0,1,1.120592185088797e-05,8.083363941432674e-06,1.0000112059846376,0.9999992899999929,3
CARRYGUN_W26,socioeco,mid,12.0,4,4,0,0.0,0,1,0,1,2.4487614568535064e-05,1.7664080050612937e-05,1.0000244879143927,0.9999983900000966,3
CARRYGUN_W26,socioeco,mid,14.0,4,4,0,0.0,0,1,0,1,0.00015922534206385135,0.0001148568056896836,1.0001592380190913,0.99998810000119,3
CARRYGUN_W26,socioeco,mid,16.0,4,4,0,0.0,0,1,0,1,0.0016347108673731413,0.0011791946308232636,1.0016360477355482,0.9998432100047037,3
CARRYGUN_W26,socioeco,mid,18.0,4,4,0,0.0,0,1,0,1,0.02334507527638503,0.016839912165210115,1.023619704461903,0.9966399600336004,3
CARRYGUN_W26,socioeco,mid,20.0,4,4,0,0.0,0,1,0,0,0.18175223376705357,0.1311065231631099,1.1993170068080425,0.9571010691420214,3
CARRYGUN_W26,socioeco,high,0.0,4,4,0,0.0,0,1,0,1,2.3494272239694035e-06,1.6947535024750912e-06,1.000002349429984,0.9999998600000028,3
CARRYGUN_W26,socioeco,high,2.0,4,4,0,0.0,0,1,0,1,1.223233996814851e-06,8.823768105257859e-07,1.000001223234745,0.9999999299999965,3
CARRYGUN_W26,socioeco,high,4.0,4,4,0,0.0,0,1,0,1,5.496620376702084e-07,3.9649734795586614e-07,1.0000005496621887,0.9999999700000008,3
CARRYGUN_W26,socioeco,high,6.0,4,4,0,0.0,0,1,0,1,3.745506639222188e-07,2.7018119270112695e-07,1.000000374550734,0.9999999800000005,3
CARRYGUN_W26,socioeco,high,8.0,4,4,0,0.0,0,1,0,1,1.942068054756586e-07,1.4009059758331011e-07,1.0000001942068244,0.9999999900000002,3
CARRYGUN_W26,socioeco,high,10.0,4,4,0,0.0,0,1,0,1,1.942068054756586e-07,1.4009059758331011e-07,1.0000001942068244,0.9999999900000002,3
CARRYGUN_W26,socioeco,high,12.0,4,4,0,0.0,0,1,0,1,3.745506639222188e-07,2.7018119270112695e-07,1.000000374550734,0.9999999800000005,3
CARRYGUN_W26,socioeco,high,14.0,4,4,0,0.0,0,1,0,1,7.213754272829154e-07,5.203623757801095e-07,1.0000007213756874,0.9999999600000016,3
CARRYGUN_W26,socioeco,high,16.0,4,4,0,0.0,0,1,0,1,1.55011109472146e-06,1.1181687945908064e-06,1.000001550112296,0.9999999099999973,3
CARRYGUN_W26,socioeco,high,18.0,4,4,0,0.0,0,1,0,1,5.524632521850296e-06,3.985179971003655e-06,1.0000055246477826,0.9999996599999932,3
CARRYGUN_W26,socioeco,high,20.0,4,4,0,0.0,0,1,0,1,1.896122754229455e-05,1.3677634472217787e-05,1.0000189614073076,0.9999987200001152,3
GROWUPGUN2A_W26,gender,male,0.0,2,2,0,0.0,0,1,0,1,7.982419648021594e-05,0.00011516197240495379,1.0000798273825162,0.9999938599996316,0
GROWUPGUN2A_W26,gender,male,2.0,2,2,0,0.0,0,1,0,1,7.982419648021594e-05,0.00011516197240495379,1.0000798273825162,0.9999938599996316,0
GROWUPGUN2A_W26,gender,male,4.0,2,2,0,0.0,0,1,0,1,7.982419648021594e-05,0.00011516197240495379,1.0000798273825162,0.9999938599996316,0
GROWUPGUN2A_W26,gender,male,6.0,2,2,0,0.0,0,1,0,1,5.035164331453225e-05,7.264206611048562e-05,1.0000503529109799,0.9999962700001119,0
GROWUPGUN2A_W26,gender,male,8.0,2,2,0,0.0,0,1,0,1,3.9877313796731476e-05,5.753080285851754e-05,1.0000398781089075,0.999997100000116,0
GROWUPGUN2A_W26,gender,male,10.0,2,2,0,0.0,0,1,0,1,3.552128319221172e-05,5.1246379107416335e-05,1.0000355219140804,0.9999974400001536,0
GROWUPGUN2A_W26,gender,male,12.0,2,2,0,0.0,0,1,0,1,5.035164331453225e-05,7.264206611048562e-05,1.0000503529109799,0.9999962700001119,0
GROWUPGUN2A_W26,gender,male,14.0,2,2,0,0.0,0,1,0,1,6.346260225637792e-05,9.155718155718516e-05,1.00006346461605,0.9999952100000958,0
GROWUPGUN2A_W26,gender,male,16.0,2,2,0,0.0,0,1,0,1,0.00022478908082418188,0.0003243020921510356,1.0002248143477828,0.9999810699996214,0
GROWUPGUN2A_W26,gender,male,18.0,2,2,0,0.0,0,1,0,1,0.0011026153993042359,0.0015907377685840253,1.0011032235031447,0.999891099993466,0
GROWUPGUN2A_W26,gender,male,20.0,2,2,0,0.0,0,1,0,1,0.008129345404109315,0.011728166300181996,1.0081624782543979,0.99896777,0
GROWUPGUN2A_W26,gender,female,0.0,2,2,0,0.0,0,1,0,1,7.982419648021594e-05,0.00011516197240495379,1.0000798273825162,0.9999938599996316,0
GROWUPGUN2A_W26,gender,female,2.0,2,2,0,0.0,0,1,0,1,0.00012662504228962764,0.00018268132056360108,1.0001266330595786,0.99998987,0
GROWUPGUN2A_W26,gender,female,4.0,2,2,0,0.0,0,1,0,1,0.0002004015594208568,0.000289118335962885,1.0002004216411549,0.999983300000167,0
GROWUPGUN2A_W26,gender,female,6.0,2,2,0,0.0,0,1,0,1,0.0003167060698916068,0.0004569102764520546,1.0003167562265538,0.99997246,0
GROWUPGUN2A_W26,gender,female,8.0,2,2,0,0.0,0,1,0,1,0.0003167060698916068,0.0004569102764520546,1.0003167562265538,0.99997246,0
GROWUPGUN2A_W26,gender,female,10.0,2,2,0,0.0,0,1,0,1,0.0004993989082468162,0.0007204803283530441,1.0004995236286425,0.999954599999092,0
GROWUPGUN2A_W26,gender,female,12.0,2,2,0,0.0,0,1,0,1,0.0007859240356448734,0.0011338487087402998,1.0007862329548636,0.9999251499992515,0
GROWUPGUN2A_W26,gender,female,14.0,2,2,0,0.0,0,1,0,1,0.0009850320158234914,0.0014211008043454102,1.000985517319193,0.9999039000019221,0
GROWUPGUN2A_W26,gender,female,16.0,2,2,0,0.0,0,1,0,1,0.001233912178533197,0.0017801589808623406,1.0012346737613753,0.999876610001234,0
GROWUPGUN2A_W26,gender,female,18.0,2,2,0,0.0,0,1,0,1,0.0024160420645166353,0.003485611905057283,1.0024189630460765,0.9997388099843286,0
GROWUPGUN2A_W26,gender,female,20.0,2,2,0,0.0,0,1,0,1,0.004207908440582289,0.00607072863974288,1.0042167741182626,0.9995121400292717,0
GROWUPGUN2A_W26,age,child,0.0,2,2,0,0.0,0,1,0,1,7.982419648021594e-05,0.00011516197240495379,1.0000798273825162,0.9999938599996316,0
GROWUPGUN2A_W26,age,child,2.0,2,2,0,0.0,0,1,0,1,0.00010059679181797983,0.00014513049268513896,1.000100601851845,0.9999921100001579,0
GROWUPGUN2A_W26,age,child,4.0,2,2,0,0.0,0,1,0,1,0.00010059679181797983,0.00014513049268513896,1.000100601851845,0.9999921100001579,0
GROWUPGUN2A_W26,age,child,6.0,2,2,0,0.0,0,1,0,1,7.982419648021594e-05,0.00011516197240495379,1.0000798273825162,0.9999938599996316,0
GROWUPGUN2A_W26,age,child,8.0,2,2,0,0.0,0,1,0,1,0.00010059679181797983,0.00014513049268513896,1.000100601851845,0.9999921100001579,0
GROWUPGUN2A_W26,age,child,10.0,2,2,0,0.0,0,1,0,1,0.00010059679181797983,0.00014513049268513896,1.000100601851845,0.9999921100001579,0
GROWUPGUN2A_W26,age,child,12.0,2,2,0,0.0,0,1,0,1,0.00015936970981581778,0.00022992189001919347,1.0001593824098427,0.9999869900002601,0
GROWUPGUN2A_W26,age,child,14.0,2,2,0,0.0,0,1,0,1,0.00015936970981581778,0.00022992189001919347,1.0001593824098427,0.9999869900002601,0
GROWUPGUN2A_W26,age,child,16.0,2,2,0,0.0,0,1,0,1,0.0003167060698916068,0.0004569102764520546,1.0003167562265538,0.99997246,0
GROWUPGUN2A_W26,age,child,18.0,2,2,0,0.0,0,1,0,1,0.0008799084440336211,0.0012694395486436293,1.0008802956770368,0.9999151899940633,0
GROWUPGUN2A_W26,age,child,20.0,2,2,0,0.0,0,1,0,1,0.001932602672106997,0.002788156291057524,1.0019344713522627,0.99979657,0
GROWUPGUN2A_W26,age,adolescent,0.0,2,2,0,0.0,0,1,0,1,7.982419648021594e-05,0.00011516197240495379,1.0000798273825162,0.9999938599996316,0
GROWUPGUN2A_W26,age,adolescent,2.0,2,2,0,0.0,0,1,0,1,5.035164331453225e-05,7.264206611048562e-05,1.0000503529109799,0.9999962700001119,0
GROWUPGUN2A_W26,age,adolescent,4.0,2,2,0,0.0,0,1,0,1,3.164032682920673e-05,4.564734260860257e-05,1.0000316408273897,0.99999774,0
GROWUPGUN2A_W26,age,adolescent,6.0,2,2,0,0.0,0,1,0,1,1.5780200970752008e-05,2.2766017684735128e-05,1.0000157803254788,0.99999893,0
GROWUPGUN2A_W26,age,adolescent,8.0,2,2,0,0.0,0,1,0,1,8.765248884769554e-06,1.2645581098214554e-05,1.0000087652872998,0.9999994299999829,0
GROWUPGUN2A_W26,age,adolescent,10.0,2,2,0,0.0,0,1,0,1,4.353707688104525e-06,6.2810724911085525e-06,1.0000043537171655,0.9999997300000081,0
