qkey,channel,magnitude,gender_question,gap
BETTERBIZ2F2F_W36,steered,14.0,True,0.15916083511429757
BETTERBIZ2F2F_W36,steered,16.0,True,0.16166135043140065
BETTERBIZ2F2F_W36,steered,18.0,True,0.16141031444192358
BETTERBIZ2F2F_W36,steered,20.0,True,0.16158319186290668
BETTERPOL1F1B_W36,declared,,True,7.099999830796177e-07
BETTERPOL1F1B_W36,steered,0.0,True,0.0
BETTERPOL1F1B_W36,steered,2.0,True,0.051053010682337724
BETTERPOL1F1B_W36,steered,4.0,True,0.12225044760824264
BETTERPOL1F1B_W36,steered,6.0,True,0.1455871984745776
BETTERPOL1F1B_W36,steered,8.0,True,0.1548164808469642
BETTERPOL1F1B_W36,steered,10.0,True,0.15788210356166832
BETTERPOL1F1B_W36,steered,12.0,True,0.16140039307001966
BETTERPOL1F1B_W36,steered,14.0,True,0.16152711985466733
BETTERPOL1F1B_W36,steered,16.0,True,0.1638391270337447
BETTERPOL1F1B_W36,steered,18.0,True,0.1636888914240248
BETTERPOL1F1B_W36,steered,20.0,True,0.16307492032801135
BETTERPOL1F1E_W36,declared,,True,6.400002077982716e-07
BETTERPOL1F1E_W36,steered,0.0,True,0.0
BETTERPOL1F1E_W36,steered,2.0,True,0.03562041100642524
BETTERPOL1F1E_W36,steered,4.0,True,0.11967923354401538
BETTERPOL1F1E_W36,steered,6.0,True,0.14401750037883426
BETTERPOL1F1E_W36,steered,8.0,True,0.1521939295316688
BETTERPOL1F1E_W36,steered,10.0,True,0.15677959559593393
BETTERPOL1F1E_W36,steered,12.0,True,0.1608475736821728
BETTERPOL1F1E_W36,steered,14.0,True,0.16132852604828377
BETTERPOL1F1E_W36,steered,16.0,True,0.16413544835864555
BETTERPOL1F1E_W36,steered,18.0,True,0.16346784106469303
BETTERPOL1F1E_W36,steered,20.0,True,0.16403371385360072
BETTERPOL1F1I_W36,declared,,True,0.0074756047758920705
BETTERPOL1F1I_W36,steered,0.0,True,0.0
BETTERPOL1F1I_W36,steered,2.0,True,0.05161446356496853
BETTERPOL1F1I_W36,steered,4.0,True,0.12315477100109645
BETTERPOL1F1I_W36,steered,6.0,True,0.14588273987891673
BETTERPOL1F1I_W36,steered,8.0,True,0.1539567359167568
BETTERPOL1F1I_W36,steered,10.0,True,0.15930060274054003
BETTERPOL1F1I_W36,steered,12.0,True,0.16234772405282435
BETTERPOL1F1I_W36,steered,14.0,True,0.1617743513312038
BETTERPOL1F1I_W36,steered,16.0,True,0.16454496762200901
BETTERPOL1F1I_W36,steered,18.0,True,0.1640236520047137
BETTERPOL1F1I_W36,steered,20.0,True,0.16499776043207004
BETTERPOL2F1A_W36,declared,,True,1.9000009544440654e-07
BETTERPOL2F1A_W36,steered,0.0,True,0.0
BETTERPOL2F1A_W36,steered,2.0,True,0.04112023477561959
BETTERPOL2F1A_W36,steered,4.0,True,0.11771772631546476
BETTERPOL2F1A_W36,steered,6.0,True,0.1430823690376581
BETTERPOL2F1A_W36,steered,8.0,True,0.15230846477600862
BETTERPOL2F1A_W36,steered,10.0,True,0.1566818967859297
BETTERPOL2F1A_W36,steered,12.0,True,0.16015777184345417
BETTERPOL2F1A_W36,steered,14.0,True,0.16028160731494123
BETTERPOL2F1A_W36,steered,16.0,True,0.1631265661749547
BETTERPOL2F1A_W36,steered,18.0,True,0.16333541752952754
BETTERPOL2F1A_W36,steered,20.0,True,0.1634275998823727
BETTERPOL2F1C_W36,declared,,True,2.6000008729993886e-07
BETTERPOL2F1C_W36,steered,0.0,True,0.0
BETTERPOL2F1C_W36,steered,2.0,True,0.042895787756024484
BETTERPOL2F1C_W36,steered,4.0,True,0.11612240093699142
BETTERPOL2F1C_W36,steered,6.0,True,0.14201425409424542
BETTERPOL2F1C_W36,steered,8.0,True,0.15059020658611283
BETTERPOL2F1C_W36,steered,10.0,True,0.15682164892996267
BETTERPOL2F1C_W36,steered,12.0,True,0.16009807057394224
BETTERPOL2F1C_W36,steered,14.0,True,0.16021460124939618
BETTERPOL2F1C_W36,steered,16.0,True,0.16334857207753165
BETTERPOL2F1C_W36,steered,18.0,True,0.1622176851334695
BETTERPOL2F1C_W36,steered,20.0,True,0.16243284797331606
BETTERPOL2F1D_W36,declared,,True,1.999999978371418e-08
BETTERPOL2F1D_W36,steered,0.0,True,0.0
BETTERPOL2F1D_W36,steered,2.0,True,0.04687356951824123
BETTERPOL2F1D_W36,steered,4.0,True,0.11902456104315637
BETTERPOL2F1D_W36,steered,6.0,True,0.14097544101017445
BETTERPOL2F1D_W36,steered,8.0,True,0.1523418310643882
BETTERPOL2F1D_W36,steered,10.0,True,0.15753083644385155
BETTERPOL2F1D_W36,steered,12.0,True,0.1610532990305492
BETTERPOL2F1D_W36,steered,14.0,True,0.16129074020699402
BETTERPOL2F1D_W36,steered,16.0,True,0.1631863723739686
BETTERPOL2F1D_W36,steered,18.0,True,0.16302603083522113
BETTERPOL2F1D_W36,steered,20.0,True,0.16429633689557005
BETTERPOL2F1F_W36,declared,,True,1.8500010053077284e-07
BETTERPOL2F1F_W36,steered,0.0,True,0.0
BETTERPOL2F1F_W36,steered,2.0,True,0.04086401808936767
BETTERPOL2F1F_W36,steered,4.0,True,0.114997027305408
BETTERPOL2F1F_W36,steered,6.0,True,0.14159498389770842
BETTERPOL2F1F_W36,steered,8.0,True,0.15152834886288316
BETTERPOL2F1F_W36,steered,10.0,True,0.15513343388396955
BETTERPOL2F1F_W36,steered,12.0,True,0.15889354016262563
BETTERPOL2F1F_W36,steered,14.0,True,0.16042233040026901
BETTERPOL2F1F_W36,steered,16.0,True,0.1635607627923114
BETTERPOL2F1F_W36,steered,18.0,True,0.16311237136192322
BETTERPOL2F1F_W36,steered,20.0,True,0.16464546670709068
BILLION_W92,declared,,False,0.00033351000760624606
BILLION_W92,steered,0.0,False,0.0
BILLION_W92,steered,2.0,False,0.04586638243624201
BILLION_W92,steered,4.0,False,0.09975110299253306
BILLION_W92,steered,6.0,False,0.13238077585696745
BILLION_W92,steered,8.0,False,0.14353208561777328
BILLION_W92,steered,10.0,False,0.14925932149259324
BILLION_W92,steered,12.0,False,0.1551199658540849
BILLION_W92,steered,14.0,False,0.1565467128743357
BILLION_W92,steered,16.0,False,0.15856713474113707
BILLION_W92,steered,18.0,False,0.1589860205705331
BILLION_W92,steered,20.0,False,0.15992809057785531
BOYSF1B_W29,declared,,False,0.020887321593514824
BOYSF1B_W29,steered,0.0,False,0.0
BOYSF1B_W29,steered,2.0,False,0.08057623290560208
BOYSF1B_W29,steered,4.0,False,0.12074557948089616
BOYSF1B_W29,steered,6.0,False,0.1423594732960275
BOYSF1B_W29,steered,8.0,False,0.1516986559248156
BOYSF1B_W29,steered,10.0,False,0.15532634476509025
BOYSF1B_W29,steered,12.0,False,0.15786169438980924
BOYSF1B_W29,steered,14.0,False,0.15942037090072791
BOYSF1B_W29,steered,16.0,False,0.1604742948286081
BOYSF1B_W29,steered,18.0,False,0.16002669862721905
BOYSF1B_W29,steered,20.0,False,0.1609613349826864
CANDEXP_W92,declared,,False,1.9580003609024245e-05
CANDEXP_W92,steered,0.0,False,0.0
CANDEXP_W92,steered,2.0,False,0.5589497124410502
CANDEXP_W92,steered,4.0,False,0.5179184833534747
CANDEXP_W92,steered,6.0,False,0.5164718378559728
CANDEXP_W92,steered,8.0,False,0.5128436714123196
CANDEXP_W92,steered,10.0,False,0.5068268953413452
CANDEXP_W92,steered,12.0,False,0.5151738931844585
CANDEXP_W92,steered,14.0,False,0.5086921905447048
CANDEXP_W92,steered,16.0,False,0.5162561472110252
CANDEXP_W92,steered,18.0,False,0.5153629156694198
CANDEXP_W92,steered,20.0,False,0.5033189405338013
CARRYGUN_W26,declared,,False,1.2570005422900242e-05
CARRYGUN_W26,steered,0.0,False,0.0
CARRYGUN_W26,steered,2.0,False,1.1111085077833525
CARRYGUN_W26,steered,4.0,False,0.7976001588036131
CARRYGUN_W26,steered,6.0,False,0.6966247205320459
CARRYGUN_W26,steered,8.0,False,0.6429622632152308
CARRYGUN_W26,steered,10.0,False,0.6230233506162453
CARRYGUN_W26,steered,12.0,False,0.5932178744568951
CARRYGUN_W26,steered,14.0,False,0.592892582011618
CARRYGUN_W26,steered,16.0,False,0.5806712635784018
CARRYGUN_W26,steered,18.0,False,0.5746119759590272
CARRYGUN_W26,steered,20.0,False,0.5634843320936405
CLASS_W32,declared,,False,2.5440002115181694e-05
CLASS_W32,steered,0.0,False,0.0
CLASS_W32,steered,2.0,False,0.8597649973875451
CLASS_W32,steered,4.0,False,0.7701800789680527
CLASS_W32,steered,6.0,False,0.7495157325048429
CLASS_W32,steered,8.0,False,0.7341554779603603
CLASS_W32,steered,10.0,False,0.7387676605278578
CLASS_W32,steered,12.0,False,0.7404422210850004
CLASS_W32,steered,14.0,False,0.7379477489818796
CLASS_W32,steered,16.0,False,0.7389643270005248
CLASS_W32,steered,18.0,False,0.7453701126302544
CLASS_W32,steered,20.0,False,0.7380940985094726
COHABDUR_W50,declared,,False,0.215491163080072
COHABDUR_W50,steered,0.0,False,0.0
COHABDUR_W50,steered,2.0,False,1.228167752630892
COHABDUR_W50,steered,4.0,False,0.7863146374269341
COHABDUR_W50,steered,6.0,False,0.6598790802892932
COHABDUR_W50,steered,8.0,False,0.6350240321232286
COHABDUR_W50,steered,10.0,False,0.6150346146013848
COHABDUR_W50,steered,12.0,False,0.60194732234856
COHABDUR_W50,steered,14.0,False,0.6003304347578116
COHABDUR_W50,steered,16.0,False,0.5954020633401909
COHABDUR_W50,steered,18.0,False,0.5904623372214666
COHABDUR_W50,steered,20.0,False,0.5935812473256766
COMMIMPA_W32,declared,,False,0.0708163371361179
COMMIMPA_W32,steered,0.0,False,0.0
COMMIMPA_W32,steered,2.0,False,0.7003744682971393
COMMIMPA_W32,steered,4.0,False,0.6040634993564958
COMMIMPA_W32,steered,6.0,False,0.569754866360541
COMMIMPA_W32,steered,8.0,False,0.5591944389262833
COMMIMPA_W32,steered,10.0,False,0.5465130885316265
COMMIMPA_W32,steered,12.0,False,0.543054646695351
COMMIMPA_W32,steered,14.0,False,0.5358608901631434
COMMIMPA_W32,steered,16.0,False,0.5343648321877406
COMMIMPA_W32,steered,18.0,False,0.5305573865278693
COMMIMPA_W32,steered,20.0,False,0.5260132655936018
COMMIMPB_W32,declared,,False,4.684998991022482e-05
COMMIMPB_W32,steered,0.0,False,0.0
COMMIMPB_W32,steered,2.0,False,0.7166197434940531
COMMIMPB_W32,steered,4.0,False,0.6191394337878628
COMMIMPB_W32,steered,6.0,False,0.5804114002244296
COMMIMPB_W32,steered,8.0,False,0.5635555748153366
COMMIMPB_W32,steered,10.0,False,0.5478824611195353
COMMIMPB_W32,steered,12.0,False,0.5417110534988558
COMMIMPB_W32,steered,14.0,False,0.5292305907611256
COMMIMPB_W32,steered,16.0,False,0.5354459678902898
COMMIMPB_W32,steered,18.0,False,0.5359642217524881
COMMIMPB_W32,steered,20.0,False,0.5311434432712359
COMMIMPC_W32,declared,,False,0.5613245231688342
COMMIMPC_W32,steered,0.0,False,0.0
COMMIMPC_W32,steered,2.0,False,0.638076990758844
COMMIMPC_W32,steered,4.0,False,0.575974541086515
COMMIMPC_W32,steered,6.0,False,0.5642894553261952
COMMIMPC_W32,steered,8.0,False,0.5508246943319532
COMMIMPC_W32,steered,10.0,False,0.5425424996423768
COMMIMPC_W32,steered,12.0,False,0.5358058557398856
COMMIMPC_W32,steered,14.0,False,0.5309005746466328
COMMIMPC_W32,steered,16.0,False,0.525822627131617
COMMIMPC_W32,steered,18.0,False,0.5300547061940875
COMMIMPC_W32,steered,20.0,False,0.5291054876712679
COMMIMPF_W32,declared,,False,0.010630000106299886
COMMIMPF_W32,steered,0.0,False,0.0
COMMIMPF_W32,steered,2.0,False,0.7183649729151176
COMMIMPF_W32,steered,4.0,False,0.6073985861830952
COMMIMPF_W32,steered,6.0,False,0.5798761463965576
COMMIMPF_W32,steered,8.0,False,0.5603109330123078
COMMIMPF_W32,steered,10.0,False,0.5443106473338707
COMMIMPF_W32,steered,12.0,False,0.5406084617875568
COMMIMPF_W32,steered,14.0,False,0.5391111747129563
COMMIMPF_W32,steered,16.0,False,0.5382795344747415
COMMIMPF_W32,steered,18.0,False,0.5365826377099753
COMMIMPF_W32,steered,20.0,False,0.534043013246672
COMMIMPG_W32,declared,,False,0.03864110643217855
COMMIMPG_W32,steered,0.0,False,0.0
COMMIMPG_W32,steered,2.0,False,0.6894946248385136
COMMIMPG_W32,steered,4.0,False,0.5944515429101267
COMMIMPG_W32,steered,6.0,False,0.5601460922645931
COMMIMPG_W32,steered,8.0,False,0.5523364561916948
COMMIMPG_W32,steered,10.0,False,0.5446247072511545
COMMIMPG_W32,steered,12.0,False,0.5375051251681552
COMMIMPG_W32,steered,14.0,False,0.5356774379040392
COMMIMPG_W32,steered,16.0,False,0.5338735230465615
COMMIMPG_W32,steered,18.0,False,0.5260238468703534
COMMIMPG_W32,steered,20.0,False,0.5284176491479315
COMMIMPH_W32,declared,,False,0.30321726363495083
COMMIMPH_W32,steered,0.0,False,0.0
COMMIMPH_W32,steered,2.0,False,0.7343782765550048
COMMIMPH_W32,steered,4.0,False,0.5874924203795105
COMMIMPH_W32,steered,6.0,False,0.5467932092209641
COMMIMPH_W32,steered,8.0,False,0.5451576487179804
COMMIMPH_W32,steered,10.0,False,0.5370555991417779
COMMIMPH_W32,steered,12.0,False,0.5308853888139617
COMMIMPH_W32,steered,14.0,False,0.5263012727927368
COMMIMPH_W32,steered,16.0,False,0.5247475835627265
COMMIMPH_W32,steered,18.0,False,0.5250921717012897
COMMIMPH_W32,steered,20.0,False,0.5188583171838175
COMMYRS_W32,declared,,False,0.778571382790301
COMMYRS_W32,steered,0.0,False,0.0
COMMYRS_W32,steered,2.0,False,1.303210491026583
COMMYRS_W32,steered,4.0,False,0.9447834171896716
COMMYRS_W32,steered,6.0,False,0.8437058953166726
COMMYRS_W32,steered,8.0,False,0.8134798767111249
COMMYRS_W32,steered,10.0,False,0.7867412931107768
COMMYRS_W32,steered,12.0,False,0.7808878999718399
COMMYRS_W32,steered,14.0,False,0.7732213324195037
COMMYRS_W32,steered,16.0,False,0.783696689745184
COMMYRS_W32,steered,18.0,False,0.7783374426505819
COMMYRS_W32,steered,20.0,False,0.7694648450058224
CONCERNCO_W49,declared,,False,0.17188660298333958
CONCERNCO_W49,steered,0.0,False,0.0
CONCERNCO_W49,steered,2.0,False,0.6269480129358784
CONCERNCO_W49,steered,4.0,False,0.568601539167956
CONCERNCO_W49,steered,6.0,False,0.5475733385885866
CONCERNCO_W49,steered,8.0,False,0.5367615684286867
CONCERNCO_W49,steered,10.0,False,0.5369331011373568
CONCERNCO_W49,steered,12.0,False,0.530627022170651
CONCERNCO_W49,steered,14.0,False,0.5254841923609019
CONCERNCO_W49,steered,16.0,False,0.5290173957539803
CONCERNCO_W49,steered,18.0,False,0.5247873432954122
CONCERNCO_W49,steered,20.0,False,0.5217983161479102
CONCERNGRPa_W49,declared,,False,0.5615994415369837
CONCERNGRPa_W49,steered,0.0,False,0.0
CONCERNGRPa_W49,steered,2.0,False,0.08834617940169331
CONCERNGRPa_W49,steered,4.0,False,0.22853187660606866
CONCERNGRPa_W49,steered,6.0,False,0.29206753684286446
CONCERNGRPa_W49,steered,8.0,False,0.3203014669683501
CONCERNGRPa_W49,steered,10.0,False,0.34048676776791115
CONCERNGRPa_W49,steered,12.0,False,0.3519776129652612
CONCERNGRPa_W49,steered,14.0,False,0.35736195788936576
CONCERNGRPa_W49,steered,16.0,False,0.3662238027857477
CONCERNGRPa_W49,steered,18.0,False,0.36708027
CONCERNGRPa_W49,steered,20.0,False,0.371636557110469
CONCERNGRPc_W49,declared,,False,0.48912326113218085
CONCERNGRPc_W49,steered,0.0,False,0.0
CONCERNGRPc_W49,steered,2.0,False,0.08906817274454382
CONCERNGRPc_W49,steered,4.0,False,0.23039670857255806
CONCERNGRPc_W49,steered,6.0,False,0.2943645754283722
CONCERNGRPc_W49,steered,8.0,False,0.32527791871208656
CONCERNGRPc_W49,steered,10.0,False,0.33883247530362226
CONCERNGRPc_W49,steered,12.0,False,0.35102764946917064
CONCERNGRPc_W49,steered,14.0,False,0.35699660678884215
CONCERNGRPc_W49,steered,16.0,False,0.3641878423625052
CONCERNGRPc_W49,steered,18.0,False,0.36476687066450636
CONCERNGRPc_W49,steered,20.0,False,0.3713809225132191
CONFb_W42,declared,,False,2.3670000462589692e-05
CONFb_W42,steered,0.0,False,0.0
CONFb_W42,steered,2.0,False,0.7245061837746908
CONFb_W42,steered,4.0,False,0.5952974543705689
CONFb_W42,steered,6.0,False,0.5581357451359913
CONFb_W42,steered,8.0,False,0.5561650456643936
CONFb_W42,steered,10.0,False,0.5447889041878601
CONFb_W42,steered,12.0,False,0.5437626916231201
CONFb_W42,steered,14.0,False,0.5373586647319151
CONFb_W42,steered,16.0,False,0.5316736828390617
CONFb_W42,steered,18.0,False,0.5360072548626597
CONFb_W42,steered,20.0,False,0.5274073394015926
CONFc_W42,declared,,False,0.2573714568335946
CONFc_W42,steered,0.0,False,0.0
CONFc_W42,steered,2.0,False,0.6496973664969741
CONFc_W42,steered,4.0,False,0.5540439991991388
CONFc_W42,steered,6.0,False,0.5396913447071652
CONFc_W42,steered,8.0,False,0.5257889687382196
CONFc_W42,steered,10.0,False,0.5232295565895275
CONFc_W42,steered,12.0,False,0.5247236559482088
CONFc_W42,steered,14.0,False,0.5187511599382751
CONFc_W42,steered,16.0,False,0.5278673515788506
CONFc_W42,steered,18.0,False,0.5251481642099323
CONFc_W42,steered,20.0,False,0.5184864931406965
CONFe_W42,declared,,False,1.4310000715347456e-05
CONFe_W42,steered,0.0,False,0.0
CONFe_W42,steered,2.0,False,0.7626734950409553
CONFe_W42,steered,4.0,False,0.611600842534668
CONFe_W42,steered,6.0,False,0.577944622904803
CONFe_W42,steered,8.0,False,0.5614253695889657
CONFe_W42,steered,10.0,False,0.5496188226564969
CONFe_W42,steered,12.0,False,0.5440409008677032
CONFe_W42,steered,14.0,False,0.5347541080410916
CONFe_W42,steered,16.0,False,0.5333620240048983
CONFe_W42,steered,18.0,False,0.5323158233842089
CONFe_W42,steered,20.0,False,0.5230695653905262
CONFg_W42,declared,,False,2.4700003827989846e-06
CONFg_W42,steered,0.0,False,0.0
CONFg_W42,steered,2.0,False,0.7123315181689974
CONFg_W42,steered,4.0,False,0.6087036835009543
CONFg_W42,steered,6.0,False,0.5680880994765722
CONFg_W42,steered,8.0,False,0.5591669092004207
CONFg_W42,steered,10.0,False,0.541301249983071
CONFg_W42,steered,12.0,False,0.5401935872655438
CONFg_W42,steered,14.0,False,0.5327779782916086
CONFg_W42,steered,16.0,False,0.5364449710278384
CONFg_W42,steered,18.0,False,0.5297889727534631
CONFg_W42,steered,20.0,False,0.5272183957984258
CONTROLCO_W49,declared,,False,0.057749064500736344
CONTROLCO_W49,steered,0.0,False,0.0
CONTROLCO_W49,steered,2.0,False,0.7071390554578177
CONTROLCO_W49,steered,4.0,False,0.5873345817492677
CONTROLCO_W49,steered,6.0,False,0.5408664866518089
CONTROLCO_W49,steered,8.0,False,0.5435023712348408
CONTROLCO_W49,steered,10.0,False,0.5355523590799315
CONTROLCO_W49,steered,12.0,False,0.5305662750776612
CONTROLCO_W49,steered,14.0,False,0.5205164196434934
CONTROLCO_W49,steered,16.0,False,0.5294776535500972
CONTROLCO_W49,steered,18.0,False,0.521927404780726
CONTROLCO_W49,steered,20.0,False,0.5198199463635804
CONTROLGRPc_W49,declared,,False,6.603000211750007e-05
CONTROLGRPc_W49,steered,0.0,False,0.0
CONTROLGRPc_W49,steered,2.0,False,0.13545779475829964
CONTROLGRPc_W49,steered,4.0,False,0.20621462882682262
CONTROLGRPc_W49,steered,6.0,False,0.29897724363052125
CONTROLGRPc_W49,steered,8.0,False,0.3301297213784043
CONTROLGRPc_W49,steered,10.0,False,0.34537080594516534
CONTROLGRPc_W49,steered,12.0,False,0.3618067672963467
CONTROLGRPc_W49,steered,14.0,False,0.3659330627828141
CONTROLGRPc_W49,steered,16.0,False,0.3722464637224648
CONTROLGRPc_W49,steered,18.0,False,0.3713302939758785
CONTROLGRPc_W49,steered,20.0,False,0.3768957582277595
DATAUSEd_W49,declared,,False,7.400002625113089e-07
DATAUSEd_W49,steered,0.0,False,0.0
DATAUSEd_W49,steered,2.0,False,0.03010965998383508
DATAUSEd_W49,steered,4.0,False,0.08776856298335978
DATAUSEd_W49,steered,6.0,False,0.10273569246867753
DATAUSEd_W49,steered,8.0,False,0.1194483798016826
DATAUSEd_W49,steered,10.0,False,0.12362190870453804
DATAUSEd_W49,steered,12.0,False,0.13155698918485836
DATAUSEd_W49,steered,14.0,False,0.12837644447596003
DATAUSEd_W49,steered,16.0,False,0.13557331100022124
DATAUSEd_W49,steered,18.0,False,0.13633204496529128
DATAUSEd_W49,steered,20.0,False,0.13542310833783605
DNA2b_W50,declared,,False,0.017397800533702216
DNA2b_W50,steered,0.0,False,0.0
DNA2b_W50,steered,2.0,False,0.11633985243512118
DNA2b_W50,steered,4.0,False,0.11949933927297407
