qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein,available_groups,expected_groups
GUNLOADED2_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5544003343522439,2,2
GUNLOADED2_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.602779476,2,2
GUNLOADED2_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.594843246,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.46698437410865345,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5698927446803757,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3478348577776755,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4507432283493977,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.42441595561436024,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.4171031656143602,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.46331787471291647,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.45600508471291645,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5591577168823647,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5438420684971388,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5862030025635557,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5708873541783297,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5100413098386968,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5366318723762511,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.535537446579304,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5621280091168583,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4450482816267256,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.36075766078381943,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.4468865762657218,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.36259595542281564,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.46086980050703147,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.4876423525313348,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.420049594088547,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4468221461128503,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8387656521848534,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9433813185854729,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.1138327820243528,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.218448448424972,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7723550354110291,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6744085223374957,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7120707896452287,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6141242765716953,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4386112495267236,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.24665160798432084,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.36163818213015375,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.2669716721301538,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4274895528967271,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.4479717830727614,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.40698328516446985,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6302949556344037,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.1500061048866135,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.1511399898866135,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.14732763171669228,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.14846151671669228,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.15892234917171427,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.10040856917171426,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.09978821409129046,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.055752089357414214,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.22227802553145765,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5323108837327979,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.2177251735067703,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4310994528695769,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.35328737779954633,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.28003064779954634,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3506274101871538,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.27737068018715383,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.21624380685269606,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.269140962679015,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.2380569288179567,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.21524196494928238,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.23795905469764767,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.43140864638281934,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.24464958545250526,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.1713100010525352,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.38729631828867134,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5081921889413409,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3983274465493841,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3120719098347171,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3831611086991054,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.49311090869910545,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.581400283333132,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.691350083333132,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4850689158812951,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.49431612588129514,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8665464648898284,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.8757936748898285,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5437315702692305,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.2950071102692304,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.46119565759741804,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.23255097739084304,2,2
WORRYB_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.23143327876504136,2,2
WORRYB_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.2991150926668572,2,2
WORRYB_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.23533357778848815,2,2
WORRYB_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.303015391690304,2,2
WORRYD_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6932144017566377,2,2
WORRYD_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9423984517566377,2,2
WORRYD_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7254957352034372,2,2
WORRYD_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9746797852034372,2,2
WORRYE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3818704235397231,2,2
WORRYE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.408553423539723,2,2
WORRYE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3746177767688566,2,2
WORRYE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.40130077676885645,2,2
WORRYF_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.23438391157682315,2,2
WORRYF_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3327829578750331,2,2
WORRYF_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.26763325975968777,2,2
WORRYF_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3375287761024065,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3581217404872434,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.46241375548724334,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.34330972234833357,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.44760173734833353,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0466602747265497,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.1981618866564583,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.0284000480814106,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.1799016600113195,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.48661602346995203,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5381918010513909,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.38563896080232296,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4372147383837618,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3981597513872542,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.45347390837297663,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.31930961320420603,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3746237701899285,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9816099793804463,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.1474929793804463,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8828267855466392,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.0487097855466392,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.3009039881441078,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.228699818144108,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.298445506142426,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.2262413361424263,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.2591011515653614,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.1351621415653612,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.2634881002709926,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.1395490902709924,2,2
MAN1A_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8232390775858436,2,2
MAN1A_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5439649058762983,2,2
MAN1A_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.954973958438177,2,2
MAN1A_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.530439676278185,2,2
MAN1B_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5556596605358959,2,2
MAN1B_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7802964450605929,2,2
MAN1B_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.631844592652804,2,2
MAN1B_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7348669583861976,2,2
MAN1C_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9476867863404689,2,2
MAN1C_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.587556196340469,2,2
MAN1C_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.034475860986219,2,2
MAN1C_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.674345270986219,2,2
MAN1D_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.157697716048771,2,2
MAN1D_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.43960357797821614,2,2
MAN1D_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.3000884836755935,2,2
MAN1D_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.2972128103513936,2,2
MAN1E_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.057181489007558,2,2
MAN1E_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.502102559007558,2,2
MAN1E_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.2125754419333812,2,2
MAN1E_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.6574965119333809,2,2
MASC2_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.7960992473559187,2,2
MASC2_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.35084569411353095,2,2
MASC2_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.743301950304058,2,2
MASC2_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.40364299116539154,2,2
S12_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.448644737690413,2,2
S12_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.5279522976904127,2,2
S12_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.3644654661577695,2,2
S12_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.4437730261577693,2,2
S13_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0152685687378167,2,2
S13_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.2127581067629212,2,2
S13_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.0298634761118721,2,2
S13_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.2273530141369768,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8237525340324594,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6059941684400584,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.869594472501874,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5051790147836637,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7785117096190056,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7709441496190057,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7794915827739572,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7823327427739574,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4967578031342468,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7029854431342467,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.48409026230627394,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6903179023062738,2,2
CLASS_W32,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.30447890364649804,2,2
CLASS_W32,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.34208026364649796,2,2
CLASS_W32,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.33046562930280726,2,2
CLASS_W32,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3680669893028072,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7628222135330796,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9683758145109164,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8542815409780987,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.0598351419559355,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0913089061147176,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.2294029261147175,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.2204879318211872,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.358581951821187,2,2
