qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein,available_groups,expected_groups
GROWUPGUN4_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.536950121505571,2,2
GROWUPGUN4_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5567660815055709,2,2
GROWUPGUN6_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8532482949812672,2,2
GROWUPGUN6_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.44300678491829415,2,2
GROWUPGUN6_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9410337342250698,2,2
GROWUPGUN6_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5307922241620968,2,2
GROWUPGUN7_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.403266446657875,2,2
GROWUPGUN7_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.42334714012436775,2,2
GROWUPGUN7_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.5816188393161883,2,2
GROWUPGUN7_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6016995327826808,2,2
GROWUPVIOL_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,2.2696277417047246,2,2
GROWUPVIOL_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,2.3748806117047243,2,2
GROWUPVIOL_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,2.1927024242817756,2,2
GROWUPVIOL_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,2.297955294281776,2,2
GUNACCESS_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.7285512747142375,2,2
GUNACCESS_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.4600722919998783,2,2
GUNACCESS_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.7285503757144,2,2
GUNACCESS_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.460071393000041,2,2
GUNACTIVITYA_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6172469697361316,2,2
GUNACTIVITYA_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7159697397361316,2,2
GUNACTIVITYA_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.47025785519500646,2,2
GUNACTIVITYA_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5689806251950065,2,2
GUNACTIVITYB_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4335887297807156,2,2
GUNACTIVITYB_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5251149112419877,2,2
GUNACTIVITYB_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3680985714016328,2,2
GUNACTIVITYB_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4264863734529771,2,2
GUNCONTRIBA_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6988115755363639,2,2
GUNCONTRIBA_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5149193766365968,2,2
GUNCONTRIBA_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9199670629350674,2,2
GUNCONTRIBA_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5819175387619477,2,2
GUNCONTRIBC_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8455831055352175,2,2
GUNCONTRIBC_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.73450491701832,2,2
GUNCONTRIBC_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8502300405227367,2,2
GUNCONTRIBC_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7391518520058391,2,2
GUNCONTRIBE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8746240487553381,2,2
GUNCONTRIBE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.123888040004866,2,2
GUNCONTRIBE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8743882117432232,2,2
GUNCONTRIBE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.1236522029927514,2,2
GUNCONTRIBF_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.566869872829633,2,2
GUNCONTRIBF_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6036134545378028,2,2
GUNCONTRIBF_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5669005613290885,2,2
GUNCONTRIBF_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6036441430372583,2,2
GUNFRIEND_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,2.0457868300145288,2,2
GUNFRIEND_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.851227670014529,2,2
GUNFRIEND_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,2.0467773229895796,2,2
GUNFRIEND_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.8522181629895798,2,2
GUNIDENTITY_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9498528424995872,2,2
GUNIDENTITY_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9211441024995872,2,2
GUNIDENTITY_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9488846500421536,2,2
GUNIDENTITY_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9201759100421536,2,2
GUNLOADED1_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7605687351065057,2,2
GUNLOADED1_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5871528574980905,2,2
GUNLOADED1_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7605220141066579,2,2
GUNLOADED1_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5871061364982427,2,2
GUNLOADED2_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3233907605073618,2,2
GUNLOADED2_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3313269905073618,2,2
GUNLOADED2_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.320506323517623,2,2
GUNLOADED2_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.32844255351762297,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.45586114904404446,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5925058856557746,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.49042739016886205,2,2
GUNLOCKED1_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6270721267805921,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5660442380973434,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5587314480973433,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5643665665258923,2,2
GUNLOCKED2_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5570537765258923,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.606808076999794,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.625480813254677,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.6068044529996055,2,2
GUNRESPKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.6254771892544884,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.129313680499937,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7282100877820684,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.1293134994999972,2,2
GUNRESPKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7282099067821284,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6899667209006382,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5007841790088128,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.689963711900665,2,2
GUNRESPNOKIDSA_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5007811700088396,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7437710290000005,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5354106465593511,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7026900259683265,2,2
GUNRESPNOKIDSB_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4943296435276773,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4642782115026174,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3596625451019979,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.4642691735075405,2,2
GUNRESPNOKIDSC_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.359653507106921,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.6629526746283105,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.5998162379965724,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.6628705266199095,2,2
GUNRESPNOKIDSD_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.599734089988171,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.0523253975002977,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7440458875002978,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.0523240325004974,2,2
GUNRESPNOKIDSE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7440445225004974,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.07961039843674,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7508105408382635,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.0841318038622698,2,2
GUNRESPNOKIDSF_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7553319462637934,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.473555324680871,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.474689209680871,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.4494800215859541,2,2
GUNSAFETYKIDS_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4506139065859542,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.05634048195753433,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.02858404195753428,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.16524476381032382,2,2
GUNSAFE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.13748832381032378,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.1708949849811314,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.8279498849811315,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.1717829460086358,2,2
GUNTYPEOWNC_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.8288378460086359,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5628551868352746,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6361119168352746,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5227230914038796,2,2
NOCARRYGUN_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5959798214038796,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4171918133278174,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3642946575014985,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.417237085825074,2,2
REASONGUNA_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.3643399299987551,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8942289689431078,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.199083348009517,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8942288869434851,2,2
REASONGUNB_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.1990832660098945,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8949728051000259,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.1814437969426401,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.893100082659472,2,2
REASONGUNC_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.1795710745020862,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5844851645081671,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.47453536450816713,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5849842634972775,2,2
REASONGUND_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4750344634972775,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.7327718785068833,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.7420190885068831,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.284487151227621,2,2
REASONGUNE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.293734361227621,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9930724855136325,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6707432455136324,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9949737595024102,2,2
SHOOTFREQ_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6726445195024102,2,2
WORRYB_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5404570068962335,2,2
WORRYB_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7860683629490179,2,2
WORRYB_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.586297239985178,2,2
WORRYB_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.8319085960379624,2,2
WORRYD_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6093030546871644,2,2
WORRYD_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3601190046871644,2,2
WORRYD_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7561560454429008,2,2
WORRYD_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5069719954429008,2,2
WORRYE_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.15358577497685516,2,2
WORRYE_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.17014012609811396,2,2
WORRYE_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.17971594327184673,2,2
WORRYE_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.15303294327184686,2,2
WORRYF_W26,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.20659562610199822,2,2
WORRYF_W26,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.09192648937738465,2,2
WORRYF_W26,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3312273102130706,2,2
WORRYF_W26,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.1116546845872802,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.3306823035057582,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3721760385057582,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.3307480672451736,2,2
BOYSF1B_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.37224180224517356,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.8823013442146275,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.8357598564538733,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.8499157982319059,2,2
FAVORS_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6964357258557907,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2909573807505929,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.3033482787850639,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.2909710760004256,2,2
GIRLSF2C_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.30336197403489656,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2219487277500393,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.26762885542644005,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.22195127125004777,2,2
GIRLSF2D_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.26763139892644855,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6040472526693541,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.4381642526693542,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5735690493115468,2,2
GOPDIRCT_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.40768604931154695,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.4901893668259997,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5044377768259994,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.47531395254427355,2,2
HOOD_NHISB_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.4895623625442733,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9709922764470817,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.942973126447082,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9700722875558301,2,2
LOCALELECT_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9420531375558303,2,2
MAN1A_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6001917895,2,2
MAN1A_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.0001378985000002,2,2
MAN1A_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6002553790003661,2,2
MAN1A_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.0000758599996966,2,2
MAN1B_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.9621960545000922,2,2
MAN1B_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,2.000063220499937,2,2
MAN1B_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9621995634988909,2,2
MAN1B_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,2.000063924500799,2,2
MAN1C_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7870989452946506,2,2
MAN1C_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.1743319187053207,2,2
MAN1C_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.9073592776052678,2,2
MAN1C_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.0540708163947197,2,2
MAN1D_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.5955216786176915,2,2
MAN1D_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.2408436820183126,2,2
MAN1D_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6820425343674669,2,2
MAN1D_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.15432654226851,2,2
MAN1E_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.2899273154269237,2,2
MAN1E_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.1549937545730763,2,2
MAN1E_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.45190697513996847,2,2
MAN1E_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5354964641399563,2,2
MASC2_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.22835152648202203,2,2
MASC2_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,2.1112411846662766,2,2
MASC2_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.241648106922098,2,2
MASC2_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9052968345473517,2,2
S12_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6576237781035502,2,2
S12_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6883559781035502,2,2
S12_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.5872057819072546,2,2
S12_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.6179379819072546,2,2
S13_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7688612716424476,2,2
S13_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.7423754919073053,2,2
S13_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7961237202415985,2,2
S13_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.7696379405064563,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.7167217545052452,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.9999409135015362,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.7140376319696986,2,2
SEENMASC_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.9972802989714432,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,2.4454241940386257,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,2.3501333540386256,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,2.4842716447742785,2,2
TALK_CPS_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,2.3889808047742784,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6093194673739477,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.8155471073739475,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.16126530270565662,2,2
WORRYBILL_W29,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.2554527102201911,2,2
CLASS_W32,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6375549354971038,2,2
CLASS_W32,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.6723383954971037,2,2
CLASS_W32,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6378595239993341,2,2
CLASS_W32,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.672642983999334,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.3019234539794993,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,1.0963698530016626,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,1.3029455644890322,2,2
COMMIMPA_W32,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,1.0973919635111953,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,0.6991423474974117,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,male,SEX,Female,Male,False,0.5610483274974118,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,female,SEX,Male,Female,False,0.6991706219997094,2,2
COMMIMPB_W32,gender,inferred,,Inferred from name,female,SEX,Female,Female,True,0.5610766019997095,2,2
COMMIMPC_W32,gender,inferred,,Inferred from name,male,SEX,Male,Male,True,1.4390490924531272,2,2
